symbol,date,score,score_bucket,f1_norm,f2_norm,f3_norm,f4_norm,f5_norm,f6_norm,f7_norm,f8_norm,f9_norm,f10_norm,f11_norm,f12_norm,f13_norm,f14_norm,f15_norm,f1_cont,f2_cont,f5_cont,f6_cont,f7_cont,f8_cont,f9_cont,f11_cont,f12_cont,f13_cont,f14_cont,f15_cont,outcome_7d,win,percentile_rank,pct_bucket
BTCUSDT,2015-01-02,8.7,0–20,0.1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8378,0.0,0.0,0.5937,0.2917,0.1971,0.0,0.3314,0.2415,0.5,0.4532,0.5,0.8378,0.5,0.5,-0.078164,0,16.3,bottom 50%
BTCUSDT,2015-01-03,19.3,0–20,0.4198,0.3543,0.0,0.0,0.0,0.0,0.7372,0.0,0.0,0.0,0.0,0.0,0.8685,0.0,0.0,0.7099,0.6771,0.1971,0.0,0.2776,0.2012,0.5,0.4532,0.5,0.8685,0.5,0.5,-0.022364,0,73.0,top 50%
BTCUSDT,2015-01-04,22.3,20–40,0.4969,0.3778,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8912,0.0,0.0,0.7485,0.6889,0.1971,0.0,0.0015,0.2444,0.5,0.4532,0.5,0.8912,0.5,0.5,0.005545,1,84.3,top 25%
BTCUSDT,2015-01-05,17.4,0–20,0.377,0.0254,0.0,0.0,0.0,0.0,0.906,0.0,0.0,0.0,0.0,0.0,0.8784,0.0,0.0,0.6885,0.5127,0.1971,0.0,0.1881,0.446,0.5,0.4532,0.5,0.8784,0.5,0.5,-0.02433,0,62.9,top 50%
BTCUSDT,2015-01-06,9.9,0–20,0.2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653,0.0,0.0,0.6268,0.3826,0.1971,0.0,0.5347,0.4528,0.5,0.4429,0.5,0.8653,0.5,0.5,-0.210798,0,22.1,bottom 50%
BTCUSDT,2015-01-07,8.9,0–20,0.1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0545,0.0,0.0,0.0,0.0,0.8547,0.0,0.0,0.5874,0.3029,0.1971,0.0,0.5707,0.5327,0.5,0.4429,0.5,0.8547,0.5,0.5,-0.394901,0,17.1,bottom 50%
BTCUSDT,2015-01-08,9.7,0–20,0.2439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8678,0.0,0.0,0.622,0.3724,0.1971,0.0,0.5008,0.1502,0.5,0.4429,0.5,0.8678,0.5,0.5,-0.259415,0,21.1,bottom 50%
BTCUSDT,2015-01-09,8.6,0–20,0.1759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8586,0.0,0.0,0.5879,0.3009,0.1971,0.0,0.4833,0.0,0.5,0.4429,0.5,0.8586,0.5,0.5,-0.283432,0,16.0,bottom 50%
BTCUSDT,2015-01-10,10.2,0–20,0.2709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8754,0.0,0.0,0.6354,0.3993,0.1971,0.0,0.569,0.0659,0.5,0.0,0.5,0.8754,0.5,0.5,-0.27488,0,23.4,bottom 50%
BTCUSDT,2015-01-11,11.0,0–20,0.3202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8831,0.0,0.0,0.6601,0.4364,0.1971,0.0,0.5217,0.1166,0.5,0.0,0.5,0.8831,0.5,0.5,-0.20824,0,27.3,bottom 50%
BTCUSDT,2015-01-12,10.7,0–20,0.2981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8828,0.0,0.0,0.6491,0.3977,0.1971,0.0,0.513,0.1718,0.5,0.0,0.5,0.8828,0.5,0.5,-0.197669,0,25.7,bottom 50%
BTCUSDT,2015-01-13,21.0,20–40,0.4818,0.1873,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9288,0.0,0.0,0.7409,0.5937,0.1971,0.0,0.0,0.2095,0.5,0.0,0.5,0.9288,0.5,0.5,-0.064402,0,79.4,top 25%
BTCUSDT,2015-01-14,24.3,20–40,0.6077,0.3326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9788,0.0,0.0,0.8039,0.6663,0.1971,0.0,0.0,0.3351,0.5,0.0769,0.5,0.9788,0.5,0.5,0.273965,1,90.5,top 10%
BTCUSDT,2015-01-15,18.1,0–20,0.3695,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9394,0.0,0.0,0.6848,0.4719,0.1971,0.0,0.0,0.1288,0.5,0.0769,0.5,0.9394,0.5,0.5,0.112283,1,67.2,top 50%
BTCUSDT,2015-01-16,12.2,0–20,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9442,0.0,0.0,0.6875,0.4403,0.1971,0.0,0.4334,0.1265,0.5,0.0769,0.5,0.9442,0.5,0.5,0.119089,1,34.1,bottom 50%
BTCUSDT,2015-01-17,12.7,0–20,0.4033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522,0.0,0.0,0.7017,0.4388,0.1971,0.0,0.4198,0.1521,0.5,0.0769,0.5,0.9522,0.5,0.5,0.243837,1,36.2,bottom 50%
BTCUSDT,2015-01-18,11.4,0–20,0.3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.6612,0.3726,0.1971,0.0,0.4742,0.0,0.5,0.1319,0.5,0.94,0.5,0.5,0.206234,1,29.6,bottom 50%
BTCUSDT,2015-01-19,10.9,0–20,0.2898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9337,0.0,0.0,0.6449,0.3373,0.1971,0.0,0.3685,0.0,0.5,0.1319,0.5,0.9337,0.5,0.5,0.27279,1,26.5,bottom 50%
BTCUSDT,2015-01-20,11.1,0–20,0.3043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9388,0.0,0.0,0.6522,0.335,0.1971,0.0,0.4139,0.0,0.5,0.1319,0.5,0.9388,0.5,0.5,0.246835,1,28.1,bottom 50%
BTCUSDT,2015-01-21,9.3,0–20,0.1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9203,0.0,0.0,0.5947,0.2602,0.1971,0.0005,0.4578,0.0,0.5,0.1319,0.5,0.9203,0.5,0.5,0.03093,1,19.0,bottom 50%
BTCUSDT,2015-01-22,8.6,0–20,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914,0.0,0.0,0.572,0.2197,0.1971,0.0014,0.4787,0.0,0.5,0.4569,0.5,0.914,0.5,0.5,0.000458,1,16.0,bottom 50%
BTCUSDT,2015-01-23,8.6,0–20,0.1468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9145,0.0,0.0,0.5734,0.2123,0.1971,0.0016,0.407,0.0,0.5,0.4569,0.5,0.9145,0.5,0.5,-0.027714,0,16.0,bottom 50%
BTCUSDT,2015-01-24,6.9,0–20,0.0412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8973,0.0,0.0,0.5206,0.138,0.1971,0.0155,0.4177,0.0,0.5,0.4569,0.5,0.8973,0.5,0.5,-0.122588,0,10.6,bottom 50%
BTCUSDT,2015-01-25,6.3,0–20,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8914,0.0,0.0,0.5011,0.104,0.1971,0.0068,0.4996,0.0,0.5,0.4569,0.5,0.8914,0.5,0.5,-0.105416,0,8.7,bottom 50%
BTCUSDT,2015-01-26,6.1,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695,0.0,0.0,0.4413,0.0018,0.1971,0.0303,1.0,0.0,0.5,0.1616,0.5,0.8695,0.5,0.5,-0.128876,0,7.9,bottom 50%
BTCUSDT,2015-01-27,6.2,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8793,0.0,0.0,0.4754,0.036,0.1971,0.0161,0.5435,0.0,0.5,0.1616,0.5,0.8793,0.5,0.5,-0.137421,0,8.3,bottom 50%
BTCUSDT,2015-01-28,8.2,0–20,0.1218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9105,0.0,0.0,0.5609,0.1788,0.1971,0.0006,0.4674,0.0,0.5,0.1616,0.5,0.9105,0.5,0.5,-0.03019,0,14.8,bottom 50%
BTCUSDT,2015-01-29,8.2,0–20,0.1239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9121,0.0,0.0,0.5619,0.1651,0.1971,0.0,0.5624,0.0858,0.5,0.1616,0.5,0.9121,0.5,0.5,-0.07024,0,14.8,bottom 50%
BTCUSDT,2015-01-30,13.3,0–20,0.1617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.0,0.9173,0.0,0.0,0.5809,0.1957,0.1971,0.0,0.6065,0.2946,0.5,0.745,0.5,0.9173,0.5,0.5,-0.018368,0,39.5,bottom 50%
BTCUSDT,2015-01-31,14.8,0–20,0.2083,0.0,0.0,0.0,0.0,0.0,0.0,0.1169,0.0,0.0,0.745,0.0,0.9295,0.0,0.0,0.6042,0.2426,0.1971,0.0,0.6312,0.5702,0.5,0.745,0.5,0.9295,0.5,0.5,0.047318,1,48.0,bottom 50%
BTCUSDT,2015-02-01,21.1,20–40,0.1362,0.0,0.0,0.0,0.9018,0.0,0.0,0.0,0.0,0.0,0.745,0.0,0.9187,0.0,0.0,0.5681,0.1622,0.9018,0.0,0.592,0.4583,0.5,0.745,0.5,0.9187,0.5,0.5,-0.015685,0,79.7,top 25%
BTCUSDT,2015-02-02,20.8,20–40,0.0558,0.0,0.0,0.0,0.9018,0.0,0.0,0.1816,0.0,0.0,0.745,0.0,0.9044,0.0,0.0,0.5279,0.083,0.9018,0.0,0.4302,0.609,0.5,0.745,0.5,0.9044,0.5,0.5,-0.076057,0,78.8,top 25%
BTCUSDT,2015-02-03,22.4,20–40,0.121,0.0,0.0,0.0,0.9018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9177,0.0,0.0,0.5605,0.1857,0.9018,0.0,0.5302,1.0,0.5,0.2852,0.5,0.9177,0.5,0.5,-0.032688,0,84.7,top 25%
BTCUSDT,2015-02-04,18.8,0–20,0.1235,0.0,0.0,0.0,0.9018,0.0,0.0,0.3958,0.0,0.0,0.0,0.0,0.9185,0.0,0.0,0.5617,0.1976,0.9018,0.0,0.5674,0.7375,0.5,0.2852,0.5,0.9185,0.5,0.5,-0.033802,0,70.5,top 50%
BTCUSDT,2015-02-05,18.7,0–20,0.1816,0.0,0.0,0.0,0.9018,0.0,0.0,0.2247,0.0,0.0,0.0,0.0,0.9289,0.0,0.0,0.5908,0.2918,0.9018,0.0,0.5984,0.6348,0.5,0.2852,0.5,0.9289,0.5,0.5,0.021432,1,70.0,top 50%
BTCUSDT,2015-02-06,20.7,20–40,0.1386,0.0,0.0,0.0,0.9018,0.0,0.0,0.681,0.0,0.0,0.0,0.0,0.9225,0.0,0.0,0.5693,0.2626,0.9018,0.0,0.5815,0.9086,0.5,0.2852,0.5,0.9225,0.5,0.5,0.059213,1,78.4,top 25%
BTCUSDT,2015-02-07,24.3,20–40,0.0929,0.0,0.0,0.0,0.9018,0.0,0.0,0.6338,0.0,0.0,0.7651,0.0,0.916,0.0,0.0,0.5465,0.219,0.9018,0.0,0.3956,0.8803,0.5,0.7651,0.5,0.916,0.5,0.5,0.12982,1,90.5,top 10%
BTCUSDT,2015-02-08,22.7,20–40,0.1229,0.0,0.0,0.0,0.9018,0.0,0.0,0.2838,0.0,0.0,0.7651,0.0,0.9209,0.0,0.0,0.5614,0.2713,0.9018,0.0,0.3556,0.6703,0.5,0.7651,0.5,0.9209,0.5,0.5,0.051085,1,85.8,top 25%
BTCUSDT,2015-02-09,23.5,20–40,0.146,0.0,0.0,0.0,0.9018,0.0,0.0,0.3567,0.0,0.0,0.7651,0.0,0.9242,0.0,0.0,0.573,0.3163,0.9018,0.0,0.5492,0.714,0.5,0.7651,0.5,0.9242,0.5,0.5,0.062392,1,88.6,top 25%
BTCUSDT,2015-02-10,21.4,20–40,0.148,0.0,0.0,0.0,0.9018,0.0,0.0,0.0,0.0,0.0,0.7651,0.0,0.924,0.0,0.0,0.574,0.313,0.9018,0.0,0.6069,0.369,0.5,0.7651,0.5,0.924,0.5,0.5,0.108129,1,80.7,top 25%
BTCUSDT,2015-02-11,16.9,0–20,0.1531,0.0,0.0,0.0,0.9018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9252,0.0,0.0,0.5765,0.3094,0.9018,0.0,0.6386,0.3588,0.5,0.4122,0.5,0.9252,0.5,0.5,0.078203,1,60.2,top 50%
BTCUSDT,2015-02-12,16.4,0–20,0.1244,0.0,0.0,0.0,0.9018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9217,0.0,0.0,0.5622,0.2747,0.9018,0.0,0.3448,0.4357,0.5,0.4122,0.5,0.9217,0.5,0.5,0.083508,1,57.6,top 50%
BTCUSDT,2015-02-13,14.5,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9063,0.0,0.0,0.4924,0.1232,0.9018,0.0023,0.5957,0.1883,0.5,0.4122,0.5,0.9063,0.5,0.5,0.035476,1,46.2,bottom 50%
BTCUSDT,2015-02-14,14.3,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8832,0.0,0.0,0.4056,0.0,0.9018,0.0039,0.6492,0.0354,0.5,0.4122,0.5,0.8832,0.5,0.5,-0.049693,0,45.0,bottom 50%
BTCUSDT,2015-02-15,14.6,0–20,0.0053,0.0,0.0,0.0,0.9018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9085,0.0,0.0,0.5027,0.0966,0.9018,0.0019,0.7526,0.0,0.5,0.0,0.5,0.9085,0.5,0.5,0.004906,1,46.8,bottom 50%
BTCUSDT,2015-02-16,14.7,0–20,0.0129,0.0,0.0,0.0,0.9018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9077,0.0,0.0,0.5064,0.0668,0.9018,0.0022,0.5174,0.0,0.5,0.0,0.5,0.9077,0.5,0.5,0.021591,1,47.5,bottom 50%
BTCUSDT,2015-02-17,14.4,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898,0.0,0.0,0.4682,0.0,0.9018,0.0031,0.5173,0.3288,0.5,0.0,0.5,0.898,0.5,0.5,-0.020011,0,45.5,bottom 50%
BTCUSDT,2015-02-18,14.7,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.0411,0.0,0.0,0.0,0.0,0.9066,0.0,0.0,0.4986,0.0424,0.9018,0.0027,0.4635,0.5247,0.5,0.0,0.5,0.9066,0.5,0.5,0.004841,1,47.5,bottom 50%
BTCUSDT,2015-02-19,21.7,20–40,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.6371,0.0,0.0,0.5841,0.0,0.8995,0.0,0.0,0.4825,0.0,0.9018,0.0028,0.3939,0.8822,0.5,0.5841,0.5,0.8995,0.5,0.5,-0.016052,0,81.8,top 25%
BTCUSDT,2015-02-20,20.4,20–40,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.4144,0.0,0.0,0.5841,0.0,0.8959,0.0,0.0,0.4681,0.0,0.9018,0.0,0.4531,0.7486,0.5,0.5841,0.5,0.8959,0.5,0.5,0.041222,1,77.5,top 25%
BTCUSDT,2015-02-21,18.8,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.1583,0.0,0.0,0.5841,0.0,0.8958,0.0,0.0,0.4649,0.0,0.9018,0.0,0.3342,0.595,0.5,0.5841,0.5,0.8958,0.5,0.5,0.039786,1,70.5,top 50%
BTCUSDT,2015-02-22,18.8,0–20,0.0128,0.0,0.0,0.0,0.9018,0.0,0.0,0.1094,0.0,0.0,0.5841,0.0,0.9054,0.0,0.0,0.5064,0.0986,0.9018,0.0,0.5823,0.5656,0.5,0.5841,0.5,0.9054,0.5,0.5,0.102658,1,70.5,top 50%
BTCUSDT,2015-02-23,15.6,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.2014,0.0,0.0,0.0,0.0,0.9026,0.0,0.0,0.4924,0.0632,0.9018,0.0,0.6085,0.6209,0.5,0.2556,0.5,0.9026,0.5,0.5,0.153952,1,53.2,top 50%
BTCUSDT,2015-02-24,16.2,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.2941,0.0,0.0,0.0,0.0,0.9016,0.0,0.0,0.4932,0.0749,0.9018,0.0,0.63,0.6765,0.5,0.2556,0.5,0.9016,0.5,0.5,0.179978,1,56.7,top 50%
BTCUSDT,2015-02-25,18.0,0–20,0.0003,0.0,0.0,0.0,0.9018,0.0,0.0,0.5983,0.0,0.0,0.0,0.0,0.903,0.0,0.0,0.5001,0.1066,0.9018,0.0,0.3407,0.859,0.5,0.2556,0.5,0.903,0.5,0.5,0.150006,1,66.7,top 50%
BTCUSDT,2015-02-26,17.5,0–20,0.0123,0.0,0.0,0.0,0.9018,0.0,0.0,0.4843,0.0,0.0,0.0,0.0,0.9043,0.0,0.0,0.5062,0.1339,0.9018,0.0,0.6296,0.7906,0.5,0.2556,0.5,0.9043,0.5,0.5,0.168137,1,63.5,top 50%
BTCUSDT,2015-02-27,15.5,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.1942,0.0,0.0,0.0,0.0,0.8843,0.0,0.0,0.4162,0.0,0.9018,0.0,0.7262,0.6165,0.5,0.4139,0.5,0.8843,0.5,0.5,0.07444,1,52.7,top 50%
BTCUSDT,2015-02-28,16.5,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.3687,0.0,0.0,0.0,0.0,0.8844,0.0,0.0,0.4142,0.0,0.9018,0.0023,0.3678,0.7212,0.5,0.4139,0.5,0.8844,0.5,0.5,0.086517,1,58.2,top 50%
BTCUSDT,2015-03-01,8.9,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4611,0.0,0.0,0.0,0.0,0.8783,0.0,0.0,0.3871,0.0,0.4862,0.0033,0.5049,0.7767,0.5,0.4139,0.5,0.8783,0.5,0.5,0.054389,1,17.1,bottom 50%
BTCUSDT,2015-03-02,8.8,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4655,0.0,0.0,0.0,0.0,0.8611,0.0,0.0,0.327,0.0,0.4862,0.0055,0.671,0.7793,0.5,0.4139,0.5,0.8611,0.5,0.5,0.050557,1,16.6,bottom 50%
BTCUSDT,2015-03-03,8.8,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4686,0.0,0.0,0.0,0.0,0.8536,0.0,0.0,0.307,0.0,0.4862,0.0079,0.7518,0.7812,0.5,0.2282,0.5,0.8536,0.5,0.5,0.035704,1,16.6,bottom 50%
BTCUSDT,2015-03-04,10.7,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7778,0.0,0.0,0.0,0.0,0.8639,0.0,0.0,0.3666,0.0,0.4862,0.0052,0.6319,0.9667,0.5,0.2282,0.5,0.8639,0.5,0.5,0.085272,1,25.7,bottom 50%
BTCUSDT,2015-03-05,8.6,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4345,0.0,0.0,0.0,0.0,0.8605,0.0,0.0,0.3548,0.0,0.4862,0.0067,0.6321,0.7607,0.5,0.2282,0.5,0.8605,0.5,0.5,0.065813,1,16.0,bottom 50%
BTCUSDT,2015-03-06,6.4,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0587,0.0,0.0,0.0,0.0,0.8638,0.0,0.0,0.3788,0.0,0.4862,0.0027,0.486,0.5352,0.5,0.2282,0.5,0.8638,0.5,0.5,0.046252,1,8.9,bottom 50%
BTCUSDT,2015-03-07,11.3,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8716,0.0,0.0,0.0,0.0,0.8601,0.0,0.0,0.3639,0.0,0.4862,0.0031,0.4081,1.0,0.5,0.2956,0.5,0.8601,0.5,0.5,0.020358,1,29.1,bottom 50%
BTCUSDT,2015-03-08,12.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966,0.0,0.0,0.0,0.0,0.8608,0.0,0.0,0.3781,0.0,0.4862,0.0028,0.5393,1.0,0.5,0.2956,0.5,0.8608,0.5,0.5,0.043881,1,33.0,bottom 50%
BTCUSDT,2015-03-09,9.8,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6417,0.0,0.0,0.0,0.0,0.8441,0.0,0.0,0.317,0.0,0.4862,0.0027,0.858,0.885,0.5,0.2956,0.5,0.8441,0.5,0.5,0.003405,1,21.6,bottom 50%
BTCUSDT,2015-03-10,11.2,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8907,0.0,0.0,0.0,0.0,0.8423,0.0,0.0,0.3094,0.0,0.4862,0.0027,0.8984,1.0,0.5,0.2956,0.5,0.8423,0.5,0.5,-0.021439,0,28.6,bottom 50%
BTCUSDT,2015-03-11,10.3,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7336,0.0,0.0,0.0,0.0,0.8377,0.0,0.0,0.2931,0.0,0.4862,0.0033,0.5408,0.9402,0.5,0.4183,0.5,0.8377,0.5,0.5,-0.135232,0,23.7,bottom 50%
BTCUSDT,2015-03-12,10.1,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7098,0.0,0.0,0.0,0.0,0.8395,0.0,0.0,0.3102,0.0,0.4862,0.003,0.5223,0.9259,0.5,0.4183,0.5,0.8395,0.5,0.5,-0.113557,0,23.0,bottom 50%
BTCUSDT,2015-03-13,9.8,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6341,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.3819,0.0226,0.4862,0.0027,0.4987,0.8805,0.5,0.4183,0.5,0.85,0.5,0.5,-0.082667,0,21.6,bottom 50%
BTCUSDT,2015-03-14,12.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8525,0.0,0.0,0.4074,0.0626,0.4862,0.0026,0.5843,1.0,0.5,0.4183,0.5,0.8525,0.5,0.5,-0.077549,0,33.0,bottom 50%
BTCUSDT,2015-03-15,11.9,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8484,0.0,0.0,0.3851,0.0381,0.4862,0.0028,0.685,1.0,0.5,0.2711,0.5,0.8484,0.5,0.5,-0.064363,0,32.4,bottom 50%
BTCUSDT,2015-03-16,11.9,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8437,0.0,0.0,0.3651,0.0137,0.4862,0.0,0.4044,1.0,0.5,0.2711,0.5,0.8437,0.5,0.5,-0.082084,0,32.4,bottom 50%
BTCUSDT,2015-03-17,12.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8505,0.0,0.0,0.4054,0.0731,0.4862,0.0,0.401,1.0,0.5,0.2711,0.5,0.8505,0.5,0.5,-0.139787,0,33.0,bottom 50%
BTCUSDT,2015-03-18,17.8,0–20,0.1461,0.0,0.0,0.0,0.0,0.0,0.6473,0.9291,0.0,0.0,0.0,0.0,0.881,0.0,0.0,0.573,0.4384,0.4862,0.0,0.3008,1.0,0.5,0.2711,0.5,0.881,0.5,0.5,-0.039415,0,65.3,top 50%
BTCUSDT,2015-03-19,17.4,0–20,0.0935,0.0,0.0,0.0,0.0,0.0,0.5663,0.5116,0.0,0.0,0.5651,0.0,0.8755,0.0,0.0,0.5467,0.3948,0.4862,0.0,0.344,0.807,0.5,0.5651,0.5,0.8755,0.5,0.5,-0.047507,0,62.9,top 50%
BTCUSDT,2015-03-20,14.2,0–20,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.5775,0.0,0.0,0.5651,0.0,0.8744,0.0,0.0,0.542,0.401,0.4862,0.0,0.6414,0.8465,0.5,0.5651,0.5,0.8744,0.5,0.5,-0.056237,0,44.5,bottom 50%
BTCUSDT,2015-03-21,14.2,0–20,0.1016,0.0,0.0,0.0,0.0,0.0,0.0,0.5226,0.0,0.0,0.5651,0.0,0.8763,0.0,0.0,0.5508,0.4247,0.4862,0.0,0.3489,0.8135,0.5,0.5651,0.5,0.8763,0.5,0.5,-0.027793,0,44.5,bottom 50%
BTCUSDT,2015-03-22,10.6,0–20,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.1674,0.0,0.0,0.5651,0.0,0.8677,0.0,0.0,0.5028,0.3062,0.4862,0.0,0.3656,0.6005,0.5,0.5651,0.5,0.8677,0.5,0.5,-0.094219,0,25.1,bottom 50%
BTCUSDT,2015-03-23,6.4,0–20,0.0197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8699,0.0,0.0,0.5098,0.3099,0.4862,0.0,0.4137,0.2184,0.5,0.2962,0.5,0.8699,0.5,0.5,-0.072033,0,8.9,bottom 50%
BTCUSDT,2015-03-24,9.9,0–20,0.2255,0.0432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8918,0.0,0.0,0.6128,0.5216,0.4862,0.0,0.4239,0.3742,0.5,0.2962,0.5,0.8918,0.5,0.5,-0.005582,0,22.1,bottom 50%
BTCUSDT,2015-03-25,9.5,0–20,0.2177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8917,0.0,0.0,0.6088,0.4661,0.4862,0.0,0.4605,0.3526,0.5,0.2962,0.5,0.8917,0.5,0.5,0.004366,1,19.9,bottom 50%
BTCUSDT,2015-03-26,9.0,0–20,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8884,0.0,0.0,0.593,0.4124,0.4862,0.0,0.5552,0.3665,0.5,0.2962,0.5,0.8884,0.5,0.5,0.017998,1,17.7,bottom 50%
BTCUSDT,2015-03-27,12.3,0–20,0.2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5161,0.0,0.8906,0.0,0.0,0.6002,0.3994,0.4862,0.0,0.3645,0.4169,0.5,0.5161,0.5,0.8906,0.5,0.5,0.029523,1,34.5,bottom 50%
BTCUSDT,2015-03-28,11.1,0–20,0.1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5161,0.0,0.884,0.0,0.0,0.5592,0.3307,0.4862,0.0,0.3542,0.4211,0.5,0.5161,0.5,0.884,0.5,0.5,0.003556,1,28.1,bottom 50%
BTCUSDT,2015-03-29,12.6,0–20,0.2188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5161,0.0,0.8954,0.0,0.0,0.6094,0.3956,0.4862,0.0,0.578,0.0494,0.5,0.5161,0.5,0.8954,0.5,0.5,0.073688,1,35.8,bottom 50%
