symbol,date,close,rsi14,regime
ETHUSDT,2026-04-05,2109.0,51.9,bull
ETHUSDT,2026-04-06,2107.76,51.79,bull
ETHUSDT,2026-04-07,2241.81,61.06,bull
ETHUSDT,2026-04-08,2190.34,56.56,bull
ETHUSDT,2026-04-09,2189.14,56.46,bull
ETHUSDT,2026-04-10,2245.15,60.15,bull
ETHUSDT,2026-04-11,2285.39,62.61,bull
ETHUSDT,2026-04-12,2192.2,54.27,bull
ETHUSDT,2026-04-13,2370.71,64.13,bull
ETHUSDT,2026-04-14,2323.31,60.4,bull
ETHUSDT,2026-04-15,2359.44,62.2,bull
ETHUSDT,2026-04-16,2348.65,61.31,bull
ETHUSDT,2026-04-17,2421.07,64.96,bull
ETHUSDT,2026-04-18,2351.1,59.15,bull
ETHUSDT,2026-04-19,2264.92,52.88,bull
ETHUSDT,2026-04-20,2315.21,55.82,bear
ETHUSDT,2026-04-21,2327.97,56.56,sideways
ETHUSDT,2026-04-22,2376.09,59.34,sideways
ETHUSDT,2026-04-23,2331.51,55.78,bear
ETHUSDT,2026-04-24,2315.69,54.54,bear
ETHUSDT,2026-04-25,2318.83,54.75,bear
ETHUSDT,2026-04-26,2369.73,58.22,bull
ETHUSDT,2026-04-27,2303.06,52.54,bear
ETHUSDT,2026-04-28,2289.42,51.43,bear
ETHUSDT,2026-04-29,2253.42,48.53,bear
ETHUSDT,2026-04-30,2256.25,48.77,bear
ETHUSDT,2026-05-01,2295.09,52.14,bear
ETHUSDT,2026-05-02,2316.23,53.91,bear
ETHUSDT,2026-05-03,2321.64,54.38,bear
ETHUSDT,2026-05-04,2346.4,56.55,sideways
ETHUSDT,2026-05-05,2361.18,57.83,sideways
ETHUSDT,2026-05-06,2350.8,56.57,sideways
ETHUSDT,2026-05-07,2291.11,49.81,sideways
ETHUSDT,2026-05-08,2306.97,51.47,sideways
ETHUSDT,2026-05-09,2326.73,53.53,sideways
ETHUSDT,2026-05-10,2369.04,57.67,sideways
ETHUSDT,2026-05-11,2339.36,54.03,bear
ETHUSDT,2026-05-12,2274.64,47.06,bear
ETHUSDT,2026-05-13,2257.58,45.39,bear
ETHUSDT,2026-05-14,2280.93,48.1,bear
ETHUSDT,2026-05-15,2223.33,42.5,bear
ETHUSDT,2026-05-16,2179.75,38.82,bear
ETHUSDT,2026-05-17,2127.65,34.93,bear
ETHUSDT,2026-05-18,2128.52,35.05,bear
ETHUSDT,2026-05-19,2109.96,33.66,bear
ETHUSDT,2026-05-20,2126.98,36.16,bear
ETHUSDT,2026-05-21,2131.41,36.83,bear
ETHUSDT,2026-05-22,2064.64,31.48,bear
ETHUSDT,2026-05-23,2115.95,38.83,bear
ETHUSDT,2026-05-24,2097.99,37.32,bear
ETHUSDT,2026-05-25,2111.37,39.22,bear
ETHUSDT,2026-05-26,2070.86,35.7,bear
ETHUSDT,2026-05-27,2022.2,31.98,bear
ETHUSDT,2026-05-28,2007.55,30.94,bear
ETHUSDT,2026-05-29,2011.98,31.67,bear
ETHUSDT,2026-05-30,2019.46,32.95,bear
ETHUSDT,2026-05-31,2004.34,31.66,bear
ETHUSDT,2026-06-01,2003.22,31.56,bear
ETHUSDT,2026-06-02,1857.72,21.97,bear
ETHUSDT,2026-06-03,1811.73,19.91,bear
ETHUSDT,2026-06-04,1769.58,18.22,bear
ETHUSDT,2026-06-05,1580.86,12.94,bear
ETHUSDT,2026-06-06,1568.77,12.69,bear
ETHUSDT,2026-06-07,1686.4,27.57,bear
ETHUSDT,2026-06-08,1690.15,27.99,bear
ETHUSDT,2026-06-09,1637.71,25.74,bear
ETHUSDT,2026-06-10,1620.14,25.01,bear
ETHUSDT,2026-06-11,1672.28,31.22,bear
ETHUSDT,2026-06-12,1665.13,30.84,bull
ETHUSDT,2026-06-13,1680.21,32.69,bull
ETHUSDT,2026-06-14,1724.61,37.94,bull
ETHUSDT,2026-06-15,1794.96,45.24,bull
ETHUSDT,2026-06-16,1790.4,44.87,bull
ETHUSDT,2026-06-17,1747.89,41.48,bull
ETHUSDT,2026-06-18,1709.53,38.64,sideways
ETHUSDT,2026-06-19,1710.98,38.81,sideways
ETHUSDT,2026-06-20,1739.3,42.19,sideways
ETHUSDT,2026-06-21,1704.58,39.32,bear
ETHUSDT,2026-06-22,1726.51,42.0,bear
ETHUSDT,2026-06-23,1665.44,37.09,bear
ETHUSDT,2026-06-24,1619.92,33.91,bear
ETHUSDT,2026-06-25,1564.82,30.5,bear
ETHUSDT,2026-06-26,1576.62,32.07,bear
ETHUSDT,2026-06-27,1571.59,31.74,bear
ETHUSDT,2026-06-28,1570.36,31.66,bear
ETHUSDT,2026-06-29,1610.21,37.55,bear
ETHUSDT,2026-06-30,1569.58,34.3,bear
ETHUSDT,2026-07-01,1608.96,39.74,bear
ETHUSDT,2026-07-02,1698.17,49.87,bull
ETHUSDT,2026-07-03,1756.52,55.18,bull
ETHUSDT,2026-07-04,1779.03,57.07,bull
ETHUSDT,2026-07-05,1783.01,57.41,bull
ETHUSDT,2026-07-06,1797.57,58.7,bull
ETHUSDT,2026-07-07,1768.51,55.1,bull
ETHUSDT,2026-07-08,1742.68,52.05,bull
ETHUSDT,2026-07-09,1744.48,52.25,sideways
ETHUSDT,2026-07-10,1795.69,57.63,sideways
ETHUSDT,2026-07-11,1788.1,56.61,sideways
ETHUSDT,2026-07-12,1805.79,58.45,sideways
ETHUSDT,2026-07-13,1773.5,53.95,bear
ETHUSDT,2026-07-14,1889.48,64.52,bull
ETHUSDT,2026-07-15,1916.94,66.48,bull
ETHUSDT,2026-07-16,1863.19,59.54,bull
ETHUSDT,2026-07-17,1840.99,56.9,bull
ETHUSDT,2026-07-18,1861.39,58.71,bull
ETHUSDT,2026-07-19,1871.51,59.62,bull
ETHUSDT,2026-07-20,1903.76,62.45,bull
ETHUSDT,2026-07-21,1928.38,64.5,sideways
ETHUSDT,2026-07-22,1933.49,64.93,sideways
ETHUSDT,2026-07-23,1877.1,56.8,sideways
ETHUSDT,2026-07-24,1860.18,54.59,sideways
ETHUSDT,2026-07-25,1873.22,56.01,sideways
ETHUSDT,2026-07-26,1953.41,63.55,sideways
ETHUSDT,2026-07-27,1890.61,55.52,bear
ETHUSDT,2026-07-28,1919.95,58.18,bear
ETHUSDT,2026-07-29,1908.52,56.76,bear
ETHUSDT,2026-07-30,1917.37,57.62,sideways
ETHUSDT,2026-07-31,1860.35,50.6,sideways
ETHUSDT,2026-08-01,1843.42,48.71,bear
ETHUSDT,2026-08-02,1882.52,53.08,bear
ETHUSDT,2026-08-03,1858.26,50.22,bear
ETHUSDT,2026-08-04,1868.39,51.4,bear
ETHUSDT,2026-08-05,1906.53,55.65,bear
SOLUSDT,2020-09-09,3.64,,unknown
SOLUSDT,2020-09-10,3.47,0.0,unknown
SOLUSDT,2020-09-11,3.43,0.0,unknown
SOLUSDT,2020-09-12,3.33,0.0,unknown
SOLUSDT,2020-09-13,3.23,0.0,unknown
SOLUSDT,2020-09-14,3.27,2.17,unknown
SOLUSDT,2020-09-15,2.94,1.84,unknown
SOLUSDT,2020-09-16,2.55,1.54,unknown
SOLUSDT,2020-09-17,2.89,14.71,unknown
SOLUSDT,2020-09-18,3.11,21.74,unknown
SOLUSDT,2020-09-19,3.03,21.05,unknown
SOLUSDT,2020-09-20,2.87,19.72,unknown
SOLUSDT,2020-09-21,2.78,18.99,unknown
SOLUSDT,2020-09-22,2.92,23.55,unknown
SOLUSDT,2020-09-23,2.84,22.74,unknown
SOLUSDT,2020-09-24,3.13,32.23,unknown
SOLUSDT,2020-09-25,3.19,33.89,unknown
SOLUSDT,2020-09-26,3.13,33.05,unknown
SOLUSDT,2020-09-27,3.15,33.65,unknown
SOLUSDT,2020-09-28,2.96,30.49,unknown
SOLUSDT,2020-09-29,2.95,30.33,unknown
SOLUSDT,2020-09-30,2.9,29.54,bull
SOLUSDT,2020-10-01,2.86,28.93,sideways
SOLUSDT,2020-10-02,2.63,25.31,sideways
SOLUSDT,2020-10-03,2.55,24.21,sideways
SOLUSDT,2020-10-04,2.52,23.77,sideways
SOLUSDT,2020-10-05,2.66,29.97,sideways
SOLUSDT,2020-10-06,2.18,23.1,sideways
SOLUSDT,2020-10-07,2.29,27.4,sideways
SOLUSDT,2020-10-08,2.37,30.08,sideways
SOLUSDT,2020-10-09,2.54,36.12,sideways
SOLUSDT,2020-10-10,2.41,33.72,sideways
SOLUSDT,2020-10-11,2.43,34.44,sideways
SOLUSDT,2020-10-12,2.59,39.93,sideways
SOLUSDT,2020-10-13,2.4,36.22,bull
SOLUSDT,2020-10-14,2.31,34.51,bull
SOLUSDT,2020-10-15,2.27,33.6,sideways
SOLUSDT,2020-10-16,2.15,31.42,sideways
SOLUSDT,2020-10-17,2.2,33.5,sideways
SOLUSDT,2020-10-18,2.21,34.01,sideways
SOLUSDT,2020-10-19,2.06,30.81,sideways
SOLUSDT,2020-10-20,1.89,27.76,sideways
SOLUSDT,2020-10-21,1.89,27.84,sideways
SOLUSDT,2020-10-22,1.96,30.89,sideways
SOLUSDT,2020-10-23,1.96,31.1,sideways
SOLUSDT,2020-10-24,1.91,30.02,sideways
SOLUSDT,2020-10-25,1.79,27.37,sideways
SOLUSDT,2020-10-26,1.69,25.39,sideways
SOLUSDT,2020-10-27,1.71,26.77,sideways
SOLUSDT,2020-10-28,1.49,22.73,sideways
SOLUSDT,2020-10-29,1.43,21.75,sideways
SOLUSDT,2020-10-30,1.44,22.48,sideways
SOLUSDT,2020-10-31,1.54,28.27,sideways
SOLUSDT,2020-11-01,1.6,31.54,sideways
SOLUSDT,2020-11-02,1.47,28.56,sideways
SOLUSDT,2020-11-03,1.41,27.19,sideways
SOLUSDT,2020-11-04,1.39,26.75,sideways
SOLUSDT,2020-11-05,1.41,27.57,sideways
SOLUSDT,2020-11-06,1.91,50.96,bull
SOLUSDT,2020-11-07,2.03,54.63,bull
SOLUSDT,2020-11-08,2.16,58.18,bull
SOLUSDT,2020-11-09,2.03,53.54,bull
SOLUSDT,2020-11-10,2.25,59.5,bull
SOLUSDT,2020-11-11,2.0,51.53,bull
SOLUSDT,2020-11-12,1.9,48.59,bull
SOLUSDT,2020-11-13,2.02,52.06,bull
SOLUSDT,2020-11-14,1.92,49.02,bear
SOLUSDT,2020-11-15,2.04,52.65,bear
SOLUSDT,2020-11-16,2.26,58.05,bull
SOLUSDT,2020-11-17,2.2,56.31,bear
SOLUSDT,2020-11-18,2.12,53.49,bull
SOLUSDT,2020-11-19,2.08,52.26,bull
SOLUSDT,2020-11-20,2.1,52.83,bull
SOLUSDT,2020-11-21,2.38,60.65,bull
SOLUSDT,2020-11-22,2.14,52.84,bull
SOLUSDT,2020-11-23,2.28,56.21,bull
SOLUSDT,2020-11-24,2.27,55.93,bull
SOLUSDT,2020-11-25,2.27,55.99,bull
SOLUSDT,2020-11-26,1.9,44.9,bear
SOLUSDT,2020-11-27,1.86,43.75,bear
SOLUSDT,2020-11-28,1.89,44.79,bear
SOLUSDT,2020-11-29,1.92,45.71,bear
SOLUSDT,2020-11-30,1.97,47.56,bear
SOLUSDT,2020-12-01,1.98,47.91,bear
SOLUSDT,2020-12-02,2.12,52.89,bear
SOLUSDT,2020-12-03,2.1,52.31,bull
SOLUSDT,2020-12-04,1.86,43.86,bear
SOLUSDT,2020-12-05,1.98,48.37,bull
SOLUSDT,2020-12-06,1.85,44.47,bear
SOLUSDT,2020-12-07,1.83,43.76,bear
SOLUSDT,2020-12-08,1.67,38.98,bear
SOLUSDT,2020-12-09,1.66,38.9,bear
SOLUSDT,2020-12-10,1.57,36.45,bear
SOLUSDT,2020-12-11,1.44,33.14,bear
SOLUSDT,2020-12-12,1.49,35.4,bear
SOLUSDT,2020-12-13,1.57,38.97,bear
SOLUSDT,2020-12-14,1.59,40.22,bear
SOLUSDT,2020-12-15,1.76,47.66,bull
SOLUSDT,2020-12-16,1.78,48.6,bull
SOLUSDT,2020-12-17,1.68,44.66,bull
SOLUSDT,2020-12-18,1.7,45.57,bull
SOLUSDT,2020-12-19,1.67,44.4,bull
SOLUSDT,2020-12-20,1.56,40.47,sideways
SOLUSDT,2020-12-21,1.54,39.69,sideways
SOLUSDT,2020-12-22,1.49,37.82,sideways
SOLUSDT,2020-12-23,1.21,29.56,bear
SOLUSDT,2020-12-24,1.36,37.64,bear
SOLUSDT,2020-12-25,1.45,41.47,bear
SOLUSDT,2020-12-26,1.32,37.82,bear
SOLUSDT,2020-12-27,1.3,37.2,bear
SOLUSDT,2020-12-28,1.52,46.61,bear
SOLUSDT,2020-12-29,1.67,52.35,bull
SOLUSDT,2020-12-30,1.54,47.53,bull
SOLUSDT,2020-12-31,1.51,46.71,bull
SOLUSDT,2021-01-01,1.84,57.37,bull
SOLUSDT,2021-01-02,1.8,55.82,bull
SOLUSDT,2021-01-03,2.16,64.57,bull
SOLUSDT,2021-01-04,2.49,70.23,bull
SOLUSDT,2021-01-05,2.16,59.79,bull
SOLUSDT,2021-01-06,1.93,53.81,bull
SOLUSDT,2021-01-07,2.37,61.82,bull
SOLUSDT,2021-01-08,3.22,71.86,bull
SOLUSDT,2021-01-09,3.39,73.33,bull
SOLUSDT,2021-01-10,3.47,74.05,bull
SOLUSDT,2021-01-11,3.11,65.64,bull
SOLUSDT,2021-01-12,3.61,70.7,bull
SOLUSDT,2021-01-13,3.51,68.56,bull
SOLUSDT,2021-01-14,3.28,63.65,bull
SOLUSDT,2021-01-15,3.25,63.07,bull
SOLUSDT,2021-01-16,3.45,65.45,bull
SOLUSDT,2021-01-17,3.82,69.44,bull
SOLUSDT,2021-01-18,3.8,68.91,bull
SOLUSDT,2021-01-19,3.64,65.32,bull
SOLUSDT,2021-01-20,3.72,66.33,bull
SOLUSDT,2021-01-21,2.99,51.8,bear
SOLUSDT,2021-01-22,3.35,56.75,bull
SOLUSDT,2021-01-23,3.5,58.77,bull
SOLUSDT,2021-01-24,3.63,60.42,bear
SOLUSDT,2021-01-25,3.7,61.26,bear
SOLUSDT,2021-01-26,4.05,65.43,bull
SOLUSDT,2021-01-27,3.69,58.46,bear
SOLUSDT,2021-01-28,3.82,60.15,bull
SOLUSDT,2021-01-29,3.83,60.31,bull
SOLUSDT,2021-01-30,4.22,65.15,bull
SOLUSDT,2021-01-31,4.26,65.61,bull
SOLUSDT,2021-02-01,4.61,69.42,bull
SOLUSDT,2021-02-02,5.27,75.03,bull
SOLUSDT,2021-02-03,5.72,78.01,bull
SOLUSDT,2021-02-04,6.43,81.72,bull
SOLUSDT,2021-02-05,6.68,82.84,bull
SOLUSDT,2021-02-06,6.11,72.18,bull
SOLUSDT,2021-02-07,6.7,75.66,bull
SOLUSDT,2021-02-08,7.88,80.85,bull
SOLUSDT,2021-02-09,7.82,79.82,bull
SOLUSDT,2021-02-10,9.07,83.97,bull
SOLUSDT,2021-02-11,9.22,84.36,bull
SOLUSDT,2021-02-12,9.25,84.45,bull
SOLUSDT,2021-02-13,8.73,76.63,bull
SOLUSDT,2021-02-14,8.74,76.66,bull
SOLUSDT,2021-02-15,8.86,77.24,bull
SOLUSDT,2021-02-16,8.3,68.76,bull
SOLUSDT,2021-02-17,8.22,67.69,bear
SOLUSDT,2021-02-18,8.98,72.35,bear
SOLUSDT,2021-02-19,11.47,81.68,bull
SOLUSDT,2021-02-20,10.0,67.29,bull
SOLUSDT,2021-02-21,11.09,71.32,bull
SOLUSDT,2021-02-22,14.45,79.7,bull
SOLUSDT,2021-02-23,15.2,81.02,bull
SOLUSDT,2021-02-24,17.3,84.15,bull
SOLUSDT,2021-02-25,13.82,64.99,bull
SOLUSDT,2021-02-26,13.59,63.97,bull
SOLUSDT,2021-02-27,13.2,62.17,bull
SOLUSDT,2021-02-28,13.09,61.64,bull
SOLUSDT,2021-03-01,14.96,66.8,bull
SOLUSDT,2021-03-02,13.96,62.0,bear
SOLUSDT,2021-03-03,14.12,62.46,bear
SOLUSDT,2021-03-04,13.1,57.62,bear
SOLUSDT,2021-03-05,12.61,55.4,bear
SOLUSDT,2021-03-06,13.04,56.96,bear
SOLUSDT,2021-03-07,13.88,59.93,bull
SOLUSDT,2021-03-08,13.6,58.51,bear
SOLUSDT,2021-03-09,14.85,62.81,bull
SOLUSDT,2021-03-10,14.23,59.52,bull
SOLUSDT,2021-03-11,15.99,65.15,bull
SOLUSDT,2021-03-12,14.55,58.04,bull
SOLUSDT,2021-03-13,15.31,60.48,bull
SOLUSDT,2021-03-14,14.51,56.73,bull
SOLUSDT,2021-03-15,14.19,55.24,bull
SOLUSDT,2021-03-16,13.62,52.64,bear
SOLUSDT,2021-03-17,14.22,55.06,bear
SOLUSDT,2021-03-18,14.23,55.1,bear
SOLUSDT,2021-03-19,14.2,54.96,bear
SOLUSDT,2021-03-20,14.21,54.99,bear
SOLUSDT,2021-03-21,14.33,55.6,bear
SOLUSDT,2021-03-22,14.92,58.56,bull
SOLUSDT,2021-03-23,14.2,53.86,bull
SOLUSDT,2021-03-24,13.66,50.54,sideways
SOLUSDT,2021-03-25,13.03,46.9,sideways
SOLUSDT,2021-03-26,14.78,56.26,bull
SOLUSDT,2021-03-27,16.51,63.16,bull
SOLUSDT,2021-03-28,18.02,67.91,bull
SOLUSDT,2021-03-29,18.85,70.21,bull
SOLUSDT,2021-03-30,19.23,71.22,bull
SOLUSDT,2021-03-31,19.47,71.84,bull
SOLUSDT,2021-04-01,19.08,69.19,bull
SOLUSDT,2021-04-02,19.81,71.36,bull
SOLUSDT,2021-04-03,22.55,77.75,bull
SOLUSDT,2021-04-04,24.06,80.35,bull
SOLUSDT,2021-04-05,22.98,73.73,bull
SOLUSDT,2021-04-06,24.96,77.4,bull
SOLUSDT,2021-04-07,26.48,79.76,bull
SOLUSDT,2021-04-08,27.03,80.55,bull
SOLUSDT,2021-04-09,27.78,81.6,bull
SOLUSDT,2021-04-10,26.84,76.06,bull
SOLUSDT,2021-04-11,27.93,77.94,bull
SOLUSDT,2021-04-12,28.51,78.89,bull
SOLUSDT,2021-04-13,27.44,72.65,bull
SOLUSDT,2021-04-14,26.48,67.52,sideways
SOLUSDT,2021-04-15,27.82,70.64,bull
SOLUSDT,2021-04-16,25.4,59.53,sideways
SOLUSDT,2021-04-17,25.1,58.32,sideways
SOLUSDT,2021-04-18,32.3,72.78,bull
SOLUSDT,2021-04-19,31.68,70.49,bull
SOLUSDT,2021-04-20,31.77,70.64,bull
SOLUSDT,2021-04-21,32.51,71.85,bull
SOLUSDT,2021-04-22,38.88,79.62,bull
SOLUSDT,2021-04-23,36.98,73.13,bull
SOLUSDT,2021-04-24,40.74,77.1,bull
SOLUSDT,2021-04-25,47.37,82.13,bull
SOLUSDT,2021-04-26,43.98,73.27,bull
SOLUSDT,2021-04-27,43.24,71.47,bull
SOLUSDT,2021-04-28,44.83,73.01,bull
SOLUSDT,2021-04-29,42.46,67.19,bull
SOLUSDT,2021-04-30,42.96,67.77,bull
SOLUSDT,2021-05-01,49.51,74.25,bull
SOLUSDT,2021-05-02,46.89,68.34,bear
SOLUSDT,2021-05-03,45.93,66.26,bull
SOLUSDT,2021-05-04,42.73,59.72,bear
SOLUSDT,2021-05-05,44.92,62.45,bull
SOLUSDT,2021-05-06,43.46,59.54,bull
SOLUSDT,2021-05-07,43.16,58.93,bull
SOLUSDT,2021-05-08,45.56,62.25,bear
SOLUSDT,2021-05-09,44.33,59.6,bear
SOLUSDT,2021-05-10,42.91,56.6,bear
SOLUSDT,2021-05-11,44.58,59.2,bull
SOLUSDT,2021-05-12,42.46,54.72,bear
SOLUSDT,2021-05-13,41.0,51.82,bear
SOLUSDT,2021-05-14,42.72,54.86,bear
SOLUSDT,2021-05-15,43.46,56.15,bear
SOLUSDT,2021-05-16,47.2,62.02,bull
SOLUSDT,2021-05-17,46.86,61.22,bull
SOLUSDT,2021-05-18,55.91,71.71,bull
SOLUSDT,2021-05-19,35.11,42.95,bear
SOLUSDT,2021-05-20,44.74,52.46,bull
SOLUSDT,2021-05-21,38.81,47.24,bear
SOLUSDT,2021-05-22,31.32,41.6,bear
SOLUSDT,2021-05-23,24.69,37.36,bear
SOLUSDT,2021-05-24,31.28,43.53,bear
SOLUSDT,2021-05-25,30.0,42.65,bear
SOLUSDT,2021-05-26,35.54,47.58,bear
SOLUSDT,2021-05-27,33.58,46.08,bear
SOLUSDT,2021-05-28,29.04,42.69,bear
SOLUSDT,2021-05-29,27.38,41.49,bear
SOLUSDT,2021-05-30,28.6,42.77,bull
SOLUSDT,2021-05-31,32.82,47.05,bull
SOLUSDT,2021-06-01,30.99,45.46,bull
SOLUSDT,2021-06-02,33.96,48.5,bear
SOLUSDT,2021-06-03,39.47,53.67,bull
SOLUSDT,2021-06-04,37.42,51.59,bull
SOLUSDT,2021-06-05,39.59,53.63,bull
SOLUSDT,2021-06-06,42.31,56.13,bull
SOLUSDT,2021-06-07,38.26,51.67,bull
SOLUSDT,2021-06-08,41.52,54.78,bull
SOLUSDT,2021-06-09,42.03,55.27,bull
SOLUSDT,2021-06-10,41.1,54.13,bull
SOLUSDT,2021-06-11,36.05,48.29,bear
SOLUSDT,2021-06-12,36.44,48.76,bear
SOLUSDT,2021-06-13,38.77,51.53,bear
SOLUSDT,2021-06-14,38.71,51.45,bull
SOLUSDT,2021-06-15,41.15,54.44,bear
SOLUSDT,2021-06-16,39.7,52.38,bear
SOLUSDT,2021-06-17,39.26,51.74,bear
SOLUSDT,2021-06-18,36.65,47.98,bull
SOLUSDT,2021-06-19,35.35,46.19,bear
SOLUSDT,2021-06-20,35.32,46.15,bear
SOLUSDT,2021-06-21,26.66,35.8,bear
SOLUSDT,2021-06-22,26.77,36.01,bear
SOLUSDT,2021-06-23,30.05,41.72,bear
SOLUSDT,2021-06-24,31.18,43.59,bear
SOLUSDT,2021-06-25,28.7,40.52,bear
SOLUSDT,2021-06-26,29.71,42.31,bear
SOLUSDT,2021-06-27,31.93,46.13,bear
SOLUSDT,2021-06-28,32.93,47.8,bull
SOLUSDT,2021-06-29,33.87,49.39,bull
SOLUSDT,2021-06-30,35.56,52.22,bull
SOLUSDT,2021-07-01,33.4,48.5,bull
SOLUSDT,2021-07-02,34.02,49.61,bull
SOLUSDT,2021-07-03,34.48,50.46,bull
SOLUSDT,2021-07-04,34.31,50.13,bull
SOLUSDT,2021-07-05,32.98,47.45,bull
SOLUSDT,2021-07-06,34.27,50.22,bull
SOLUSDT,2021-07-07,36.59,54.86,bull
SOLUSDT,2021-07-08,33.2,47.86,bear
SOLUSDT,2021-07-09,33.26,47.99,bear
SOLUSDT,2021-07-10,31.79,45.09,bear
SOLUSDT,2021-07-11,32.18,46.01,bear
SOLUSDT,2021-07-12,30.85,43.32,sideways
SOLUSDT,2021-07-13,29.12,40.05,sideways
SOLUSDT,2021-07-14,31.28,45.59,sideways
SOLUSDT,2021-07-15,28.45,40.33,sideways
SOLUSDT,2021-07-16,26.37,36.96,sideways
SOLUSDT,2021-07-17,26.72,37.9,sideways
SOLUSDT,2021-07-18,26.75,37.99,sideways
SOLUSDT,2021-07-19,24.45,34.11,sideways
SOLUSDT,2021-07-20,23.49,32.61,sideways
SOLUSDT,2021-07-21,26.62,41.61,sideways
SOLUSDT,2021-07-22,27.7,44.37,sideways
SOLUSDT,2021-07-23,28.51,46.42,bull
SOLUSDT,2021-07-24,28.7,46.91,bull
SOLUSDT,2021-07-25,28.17,45.64,bull
SOLUSDT,2021-07-26,28.31,46.04,bull
SOLUSDT,2021-07-27,28.07,45.4,bull
SOLUSDT,2021-07-28,27.82,44.71,bull
SOLUSDT,2021-07-29,31.28,54.97,bull
SOLUSDT,2021-07-30,32.39,57.69,bull
SOLUSDT,2021-07-31,36.83,66.38,bull
SOLUSDT,2021-08-01,34.25,58.83,bull
SOLUSDT,2021-08-02,33.22,56.07,bull
SOLUSDT,2021-08-03,34.0,57.67,bull
SOLUSDT,2021-08-04,35.76,61.15,bull
SOLUSDT,2021-08-05,37.36,64.03,bull
SOLUSDT,2021-08-06,39.45,67.43,bull
SOLUSDT,2021-08-07,39.4,67.29,bull
SOLUSDT,2021-08-08,37.67,61.7,bull
SOLUSDT,2021-08-09,38.77,63.75,bull
SOLUSDT,2021-08-10,40.64,67.01,bull
SOLUSDT,2021-08-11,41.74,68.79,bull
SOLUSDT,2021-08-12,41.1,66.53,bull
SOLUSDT,2021-08-13,44.89,72.3,bull
SOLUSDT,2021-08-14,44.11,69.64,bull
SOLUSDT,2021-08-15,53.75,79.6,bull
SOLUSDT,2021-08-16,62.43,84.53,bull
SOLUSDT,2021-08-17,64.21,85.32,bull
SOLUSDT,2021-08-18,72.54,88.3,bull
SOLUSDT,2021-08-19,72.76,88.37,bull
SOLUSDT,2021-08-20,78.72,90.04,bull
SOLUSDT,2021-08-21,73.76,79.76,bull
SOLUSDT,2021-08-22,72.8,77.92,bull
SOLUSDT,2021-08-23,75.71,79.47,bull
SOLUSDT,2021-08-24,70.67,70.24,bull
SOLUSDT,2021-08-25,71.95,71.16,bear
SOLUSDT,2021-08-26,75.32,73.47,bull
SOLUSDT,2021-08-27,88.09,80.02,bull
SOLUSDT,2021-08-28,96.7,83.06,bull
SOLUSDT,2021-08-29,94.47,79.68,bull
SOLUSDT,2021-08-30,110.54,84.55,bull
SOLUSDT,2021-08-31,108.48,81.84,bull
SOLUSDT,2021-09-01,111.03,82.59,bull
SOLUSDT,2021-09-02,128.1,86.56,bull
SOLUSDT,2021-09-03,146.58,89.38,bull
SOLUSDT,2021-09-04,139.11,81.89,bull
SOLUSDT,2021-09-05,142.07,82.52,bull
SOLUSDT,2021-09-06,164.38,86.34,bull
SOLUSDT,2021-09-07,173.15,87.5,bull
SOLUSDT,2021-09-08,191.04,89.46,bull
SOLUSDT,2021-09-09,188.2,87.12,bull
SOLUSDT,2021-09-10,179.87,80.48,bull
SOLUSDT,2021-09-11,178.87,79.69,bull
SOLUSDT,2021-09-12,174.54,76.22,bull
SOLUSDT,2021-09-13,169.27,72.11,bull
SOLUSDT,2021-09-14,158.09,64.19,bear
SOLUSDT,2021-09-15,159.12,64.57,bear
SOLUSDT,2021-09-16,152.47,60.08,bear
SOLUSDT,2021-09-17,147.59,56.94,bear
SOLUSDT,2021-09-18,169.18,65.52,bear
SOLUSDT,2021-09-19,152.52,56.21,bear
SOLUSDT,2021-09-20,132.13,47.35,bear
SOLUSDT,2021-09-21,123.95,44.32,bear
SOLUSDT,2021-09-22,147.92,53.66,bear
SOLUSDT,2021-09-23,149.75,54.28,bear
SOLUSDT,2021-09-24,139.4,50.13,bear
SOLUSDT,2021-09-25,136.18,48.88,bear
SOLUSDT,2021-09-26,135.7,48.69,bear
SOLUSDT,2021-09-27,136.73,49.16,bull
SOLUSDT,2021-09-28,131.54,46.83,bull
SOLUSDT,2021-09-29,135.35,48.75,bear
SOLUSDT,2021-09-30,141.07,51.57,bear
SOLUSDT,2021-10-01,161.68,60.09,bull
SOLUSDT,2021-10-02,169.09,62.64,bull
SOLUSDT,2021-10-03,172.59,63.81,bull
SOLUSDT,2021-10-04,166.73,60.39,bull
SOLUSDT,2021-10-05,164.12,58.87,bull
SOLUSDT,2021-10-06,154.11,53.35,bull
SOLUSDT,2021-10-07,154.28,53.43,bull
SOLUSDT,2021-10-08,158.95,55.68,bear
SOLUSDT,2021-10-09,156.83,54.39,bear
SOLUSDT,2021-10-10,148.05,49.32,bear
SOLUSDT,2021-10-11,144.86,47.59,sideways
SOLUSDT,2021-10-12,152.74,52.07,sideways
SOLUSDT,2021-10-13,148.18,49.44,sideways
SOLUSDT,2021-10-14,149.76,50.37,sideways
SOLUSDT,2021-10-15,162.6,57.3,bull
SOLUSDT,2021-10-16,157.54,54.1,bull
SOLUSDT,2021-10-17,159.74,55.27,bull
SOLUSDT,2021-10-18,157.23,53.59,bull
SOLUSDT,2021-10-19,156.02,52.75,bull
