symbol,date,daily_avg,daily_min,daily_max,daily_count,neg_pct_7d,f9_norm
SOLUSDT,2020-11-25,0.0004026733333333,0.0001,0.00068985,3,0.2857142857142857,0.2961
SOLUSDT,2020-11-26,-0.0018064799999999,-0.00419164,-0.00027055,3,0.3809523809523809,0.8762
SOLUSDT,2020-11-27,-0.0023232733333333,-0.0025881,-0.00179633,3,0.5238095238095238,0.9048
SOLUSDT,2020-11-28,-0.0011625266666666,-0.00136122,-0.00091001,3,0.6666666666666666,0.9333
SOLUSDT,2020-11-29,-0.0012700133333333,-0.00225574,-0.0006728,3,0.7142857142857143,0.9429
SOLUSDT,2020-11-30,-0.0007412733333333,-0.00090649,-0.00055293,3,0.7142857142857143,0.8394
SOLUSDT,2020-12-01,-0.0010553233333333,-0.0012781,-0.00089102,3,0.8571428571428571,0.9714
SOLUSDT,2020-12-02,-0.00083234,-0.0014013,-1.74e-06,3,1.0,0.9329
SOLUSDT,2020-12-03,0.0001,0.0001,0.0001,3,0.8571428571428571,0.5314
SOLUSDT,2020-12-04,-0.0004190866666666,-0.0011123,0.0001,3,0.8095238095238095,0.7295
SOLUSDT,2020-12-05,-0.0001729633333333,-0.00060138,0.0001,3,0.7619047619047619,0.6216
SOLUSDT,2020-12-06,0.0001,0.0001,0.0001,3,0.6190476190476191,0.4838
SOLUSDT,2020-12-07,0.0001,0.0001,0.0001,3,0.4761904761904761,0.4552
SOLUSDT,2020-12-08,0.0001,0.0001,0.0001,3,0.3333333333333333,0.4267
SOLUSDT,2020-12-09,4.070000000000001e-05,7.7e-06,0.0001,3,0.1904761904761904,0.4218
SOLUSDT,2020-12-10,-0.0002649399999999,-0.00079147,5.504e-05,3,0.2857142857142857,0.5631
SOLUSDT,2020-12-11,-0.00017847,-0.00073541,0.0001,3,0.238095238095238,0.519
SOLUSDT,2020-12-12,-0.0012337666666666,-0.00234814,8.023e-05,3,0.238095238095238,0.8476
SOLUSDT,2020-12-13,-0.00100421,-0.00173105,-0.00055675,3,0.3809523809523809,0.8762
SOLUSDT,2020-12-14,-0.0001800733333333,-0.00035996,-8.654e-05,3,0.5238095238095238,0.5768
SOLUSDT,2020-12-15,-0.0006039533333333,-0.0007831,-0.00046511,3,0.6666666666666666,0.7749
SOLUSDT,2020-12-16,-5.064666666666667e-05,-0.00035194,0.0001,3,0.7142857142857143,0.5631
SOLUSDT,2020-12-17,0.0001,0.0001,0.0001,3,0.6190476190476191,0.4838
SOLUSDT,2020-12-18,0.0001,0.0001,0.0001,3,0.5714285714285714,0.4743
SOLUSDT,2020-12-19,0.0001,0.0001,0.0001,3,0.4761904761904761,0.4552
SOLUSDT,2020-12-20,0.0001,0.0001,0.0001,3,0.3333333333333333,0.4267
SOLUSDT,2020-12-21,0.0001567166666666,0.0001,0.00027015,3,0.1904761904761904,0.3754
SOLUSDT,2020-12-22,0.0001,0.0001,0.0001,3,0.0476190476190476,0.3695
SOLUSDT,2020-12-23,5.191e-05,-4.427e-05,0.0001,3,0.0476190476190476,0.3888
SOLUSDT,2020-12-24,-0.0003916366666666,-0.00049946,-0.00023132,3,0.1904761904761904,0.5947
SOLUSDT,2020-12-25,-0.00096411,-0.00128276,-0.00041957,3,0.3333333333333333,0.8523
SOLUSDT,2020-12-26,-0.0017279466666666,-0.00254219,-0.00120753,3,0.4761904761904761,0.8952
SOLUSDT,2020-12-27,-0.00112144,-0.00163498,-0.00071416,3,0.6190476190476191,0.9238
SOLUSDT,2020-12-28,-0.0002504233333333,-0.00078108,9.235e-05,3,0.7142857142857143,0.643
SOLUSDT,2020-12-29,-0.0008549066666666,-0.00169461,-0.00039761,3,0.8571428571428571,0.9134
SOLUSDT,2020-12-30,-0.0010421933333333,-0.00154578,-0.00045529,3,0.9523809523809524,0.9905
SOLUSDT,2020-12-31,-0.00114869,-0.00161978,-0.0008723,3,0.9523809523809524,0.9905
SOLUSDT,2021-01-01,-0.0015012366666666,-0.00204383,-0.0008075,3,0.9523809523809524,0.9905
SOLUSDT,2021-01-02,-0.0003947933333333,-0.00120567,0.0001,3,0.9047619047619048,0.7389
SOLUSDT,2021-01-03,-0.0010363433333333,-0.00253289,-9.318e-05,3,0.9047619047619048,0.981
SOLUSDT,2021-01-04,-0.00177702,-0.00302774,0.0001,3,0.9047619047619048,0.981
SOLUSDT,2021-01-05,-0.00478345,-0.00667102,-0.00285395,3,0.9047619047619048,0.981
SOLUSDT,2021-01-06,-0.0075,-0.0075,-0.0075,3,0.9047619047619048,0.981
SOLUSDT,2021-01-07,-0.005,-0.0075,0.0,3,0.8571428571428571,0.9714
SOLUSDT,2021-01-08,-3.378000000000001e-05,-0.00094262,0.00071256,3,0.7619047619047619,0.5659
SOLUSDT,2021-01-09,0.00074452,0.0003294,0.00138669,3,0.6666666666666666,0.2355
SOLUSDT,2021-01-10,0.0019992766666666,0.00080074,0.00318311,3,0.5238095238095238,0.1048
SOLUSDT,2021-01-11,0.0004057166666666,0.0001,0.00087274,3,0.4285714285714285,0.3234
SOLUSDT,2021-01-12,5.3083333333333334e-05,-4.075e-05,0.0001,3,0.3333333333333333,0.4454
SOLUSDT,2021-01-13,0.0002306366666666,0.0001,0.00030906,3,0.1904761904761904,0.3458
SOLUSDT,2021-01-14,0.0005007966666666,0.0001,0.00127162,3,0.0952380952380952,0.2187
SOLUSDT,2021-01-15,0.0003995233333333,0.0001,0.00099857,3,0.0476190476190476,0.2497
SOLUSDT,2021-01-16,0.0011492633333333,0.00063201,0.00199151,3,0.0476190476190476,0.0095
SOLUSDT,2021-01-17,0.00075941,0.00026075,0.0011316,3,0.0476190476190476,0.1058
SOLUSDT,2021-01-18,0.00113757,0.0007264,0.00146114,3,0.0476190476190476,0.0095
SOLUSDT,2021-01-19,0.0008454666666666,0.0001,0.00123494,3,0.0,0.0618
SOLUSDT,2021-01-20,-4.906999999999999e-05,-0.00034721,0.0001,3,0.0476190476190476,0.4292
SOLUSDT,2021-01-21,-1.0083333333333332e-05,-8.357e-05,0.0001,3,0.1428571428571428,0.4326
SOLUSDT,2021-01-22,-0.0002433366666666,-0.00054589,0.0001,3,0.238095238095238,0.545
SOLUSDT,2021-01-23,0.0001,0.0001,0.0001,3,0.238095238095238,0.4076
SOLUSDT,2021-01-24,0.0001134566666666,0.0001,0.00014037,3,0.238095238095238,0.4022
SOLUSDT,2021-01-25,0.0004764466666666,0.0001,0.0011324,3,0.238095238095238,0.257
SOLUSDT,2021-01-26,0.0001,0.0001,0.0001,3,0.238095238095238,0.4076
SOLUSDT,2021-01-27,0.0001,0.0001,0.0001,3,0.1904761904761904,0.3981
SOLUSDT,2021-01-28,0.0001741533333333,0.0001,0.00032246,3,0.0952380952380952,0.3494
SOLUSDT,2021-01-29,0.0006423133333333,0.0001027,0.00135527,3,0.0,0.1431
SOLUSDT,2021-01-30,0.0006699633333333,0.000426,0.00083867,3,0.0,0.132
SOLUSDT,2021-01-31,0.0011015766666666,0.00068997,0.00136282,3,0.0,0.0
SOLUSDT,2021-02-01,0.00028593,0.00023243,0.00037017,3,0.0,0.2856
SOLUSDT,2021-02-02,0.00092155,0.00049058,0.00178222,3,0.0,0.0314
SOLUSDT,2021-02-03,0.00126416,0.00090423,0.00185223,3,0.0,0.0
SOLUSDT,2021-02-04,0.0014239233333333,0.00114612,0.00196534,3,0.0,0.0
SOLUSDT,2021-02-05,0.0021305399999999,0.00139904,0.00250409,3,0.0,0.0
SOLUSDT,2021-02-06,0.0015265066666666,0.0012523,0.00177772,3,0.0,0.0
SOLUSDT,2021-02-07,0.0002977233333333,0.0001,0.00069317,3,0.0,0.2809
SOLUSDT,2021-02-08,0.00106754,0.00045129,0.00189272,3,0.0,0.0
SOLUSDT,2021-02-09,0.0026697466666666,0.00209319,0.00304915,3,0.0,0.0
SOLUSDT,2021-02-10,0.00229951,0.00113941,0.00332469,3,0.0,0.0
SOLUSDT,2021-02-11,0.0014768,0.00128569,0.0016268,3,0.0,0.0
SOLUSDT,2021-02-12,0.0012513266666666,0.00076834,0.00211126,3,0.0,0.0
SOLUSDT,2021-02-13,0.0019687566666666,0.0014149,0.0026051,3,0.0,0.0
SOLUSDT,2021-02-14,0.0025375466666666,0.00251514,0.00257419,3,0.0,0.0
SOLUSDT,2021-02-15,0.00028806,0.0001,0.00066418,3,0.0,0.2848
SOLUSDT,2021-02-16,0.0010551933333333,0.0001,0.00158627,3,0.0,0.0
SOLUSDT,2021-02-17,0.0008407699999999,0.0001,0.00142102,3,0.0,0.0637
SOLUSDT,2021-02-18,0.0011422733333333,0.00083108,0.00155495,3,0.0,0.0
SOLUSDT,2021-02-19,0.0008892966666666,0.00077114,0.00094971,3,0.0,0.0443
SOLUSDT,2021-02-20,0.00183245,0.00134072,0.00248155,3,0.0,0.0
SOLUSDT,2021-02-21,0.0009576533333333,0.00087849,0.00101935,3,0.0,0.0169
SOLUSDT,2021-02-22,0.00053781,0.0001,0.00090367,3,0.0,0.1849
SOLUSDT,2021-02-23,-0.00031486,-0.00114458,0.0001,3,0.0476190476190476,0.5355
SOLUSDT,2021-02-24,0.0001728933333333,0.0001,0.00031868,3,0.0476190476190476,0.3404
SOLUSDT,2021-02-25,0.00019475,0.0001,0.00038425,3,0.0476190476190476,0.3316
SOLUSDT,2021-02-26,0.0001,0.0001,0.0001,3,0.0476190476190476,0.3695
SOLUSDT,2021-02-27,0.0001126733333333,0.0001,0.00013802,3,0.0476190476190476,0.3645
SOLUSDT,2021-02-28,0.0001,0.0001,0.0001,3,0.0476190476190476,0.3695
SOLUSDT,2021-03-01,0.0002023633333333,0.0001,0.00038175,3,0.0476190476190476,0.3286
SOLUSDT,2021-03-02,0.00032216,0.00021657,0.00051119,3,0.0,0.2711
SOLUSDT,2021-03-03,0.0006492466666666,0.00026329,0.00096015,3,0.0,0.1403
SOLUSDT,2021-03-04,0.0004145166666666,0.00017193,0.00058971,3,0.0,0.2342
SOLUSDT,2021-03-05,0.00015892,0.0001,0.00018864,3,0.0,0.3364
SOLUSDT,2021-03-06,0.0004449566666666,0.00023359,0.00058979,3,0.0,0.222
SOLUSDT,2021-03-07,0.00068594,0.00051022,0.0009311,3,0.0,0.1256
SOLUSDT,2021-03-08,0.0007525733333333,0.00048468,0.00127854,3,0.0,0.099
SOLUSDT,2021-03-09,0.0013795033333333,0.00131768,0.00142095,3,0.0,0.0
SOLUSDT,2021-03-10,0.0011852466666666,0.00078312,0.00167246,3,0.0,0.0
SOLUSDT,2021-03-11,0.0006427866666666,0.00059116,0.00068954,3,0.0,0.1429
SOLUSDT,2021-03-12,0.0006986633333333,0.00056749,0.00087095,3,0.0,0.1205
SOLUSDT,2021-03-13,0.00088798,0.0004546,0.00143906,3,0.0,0.0448
SOLUSDT,2021-03-14,0.0012320333333333,0.00115139,0.00131239,3,0.0,0.0
SOLUSDT,2021-03-15,0.0009850266666666,0.00074456,0.00131865,3,0.0,0.006
SOLUSDT,2021-03-16,0.00072123,0.00038295,0.00091104,3,0.0,0.1115
SOLUSDT,2021-03-17,0.0009098166666666,0.00074567,0.00114411,3,0.0,0.0361
SOLUSDT,2021-03-18,0.0014276166666666,0.00099333,0.00185766,3,0.0,0.0
SOLUSDT,2021-03-19,0.00028829,0.00018788,0.00044739,3,0.0,0.2847
SOLUSDT,2021-03-20,0.0001663533333333,0.0001,0.00027957,3,0.0,0.3335
SOLUSDT,2021-03-21,0.0001090399999999,0.0001,0.00012712,3,0.0,0.3564
SOLUSDT,2021-03-22,4.262333333333333e-05,-0.00015996,0.00018783,3,0.0476190476190476,0.3925
SOLUSDT,2021-03-23,9.129e-05,7.387e-05,0.0001,3,0.0476190476190476,0.373
SOLUSDT,2021-03-24,0.0001,0.0001,0.0001,3,0.0476190476190476,0.3695
SOLUSDT,2021-03-25,0.0001,0.0001,0.0001,3,0.0476190476190476,0.3695
SOLUSDT,2021-03-26,0.0001717866666666,0.0001,0.00031536,3,0.0476190476190476,0.3408
SOLUSDT,2021-03-27,0.0001959833333333,0.0001,0.00034532,3,0.0476190476190476,0.3311
SOLUSDT,2021-03-28,0.0004995433333333,0.00033489,0.00081974,3,0.0476190476190476,0.2097
SOLUSDT,2021-03-29,0.0007968433333333,0.00075959,0.00085582,3,0.0,0.0813
SOLUSDT,2021-03-30,0.0009997566666666,0.00045834,0.00134349,3,0.0,0.0001
SOLUSDT,2021-03-31,0.0006737566666666,0.00054855,0.00089395,3,0.0,0.1305
SOLUSDT,2021-04-01,0.00097463,0.00084334,0.00104792,3,0.0,0.0101
SOLUSDT,2021-04-02,0.00101075,0.000564,0.00150169,3,0.0,0.0
SOLUSDT,2021-04-03,0.00133458,0.00090108,0.00167753,3,0.0,0.0
SOLUSDT,2021-04-04,0.0003564333333333,0.0001,0.00080358,3,0.0,0.2574
SOLUSDT,2021-04-05,0.0007781066666666,0.00012199,0.00136006,3,0.0,0.0888
SOLUSDT,2021-04-06,0.00112446,0.00046872,0.00149504,3,0.0,0.0
SOLUSDT,2021-04-07,0.0001,0.0001,0.0001,3,0.0,0.36
SOLUSDT,2021-04-08,0.0001955,0.0001,0.00030698,3,0.0,0.3218
SOLUSDT,2021-04-09,0.00015744,0.0001,0.00027232,3,0.0,0.337
SOLUSDT,2021-04-10,0.0006175933333333,0.0001,0.00091825,3,0.0,0.153
SOLUSDT,2021-04-11,0.0006501566666666,0.00042257,0.00076444,3,0.0,0.1399
SOLUSDT,2021-04-12,0.0008842166666666,0.00065468,0.00113291,3,0.0,0.0463
SOLUSDT,2021-04-13,0.00111235,0.00065355,0.00161617,3,0.0,0.0
SOLUSDT,2021-04-14,0.0009730533333333,0.0005878,0.00150253,3,0.0,0.0108
SOLUSDT,2021-04-15,0.0010076166666666,0.00054664,0.00141831,3,0.0,0.0
SOLUSDT,2021-04-16,0.0010519133333333,0.00063461,0.0017762,3,0.0,0.0
SOLUSDT,2021-04-17,0.0009432933333333,0.00069825,0.00114295,3,0.0,0.0227
SOLUSDT,2021-04-18,8.638333333333332e-05,-0.00081587,0.00069042,3,0.0476190476190476,0.375
SOLUSDT,2021-04-19,0.00024902,0.0001,0.00052771,3,0.0476190476190476,0.3099
SOLUSDT,2021-04-20,0.0003816633333333,0.00013798,0.00069128,3,0.0476190476190476,0.2569
SOLUSDT,2021-04-21,0.00016372,0.0001,0.00029116,3,0.0476190476190476,0.344
SOLUSDT,2021-04-22,0.0001,0.0001,0.0001,3,0.0476190476190476,0.3695
SOLUSDT,2021-04-23,0.0001417233333333,0.0001,0.00022517,3,0.0476190476190476,0.3528
SOLUSDT,2021-04-24,0.0001,0.0001,0.0001,3,0.0476190476190476,0.3695
SOLUSDT,2021-04-25,0.0001020666666666,5.25e-05,0.0001537,3,0.0,0.3592
SOLUSDT,2021-04-26,0.0001,0.0001,0.0001,3,0.0,0.36
SOLUSDT,2021-04-27,0.0004174033333333,0.00028532,0.00055267,3,0.0,0.233
SOLUSDT,2021-04-28,0.0003596666666666,0.00018219,0.00067111,3,0.0,0.2561
SOLUSDT,2021-04-29,0.0002351266666666,0.0001,0.00047434,3,0.0,0.3059
