symbol,date,bull_prob,side_prob,bear_prob,f6_cont
ETHUSDT,2026-03-08,0.0,0.9976,0.0024,0.0
ETHUSDT,2026-03-09,0.0,0.9975,0.0025,0.0
ETHUSDT,2026-03-10,1.0,0.0,0.0,1.0
ETHUSDT,2026-03-11,0.0,0.9987,0.0013,0.0
ETHUSDT,2026-03-12,0.9903,0.0097,0.0,0.9903
ETHUSDT,2026-03-13,1.0,0.0,0.0,1.0
ETHUSDT,2026-03-14,1.0,0.0,0.0,1.0
ETHUSDT,2026-03-15,1.0,0.0,0.0,1.0
ETHUSDT,2026-03-16,1.0,0.0,0.0,1.0
ETHUSDT,2026-03-17,1.0,0.0,0.0,1.0
ETHUSDT,2026-03-18,1.0,0.0,0.0,1.0
ETHUSDT,2026-03-19,1.0,0.0,0.0,1.0
ETHUSDT,2026-03-20,1.0,0.0,0.0,1.0
ETHUSDT,2026-03-21,0.0,0.9889,0.0111,0.0
ETHUSDT,2026-03-22,0.0,0.8737,0.1263,0.0
ETHUSDT,2026-03-23,0.0,0.6584,0.3416,0.0
ETHUSDT,2026-03-24,0.0,0.7621,0.2379,0.0
ETHUSDT,2026-03-25,0.0,0.9438,0.0562,0.0
ETHUSDT,2026-03-26,0.0,0.965,0.035,0.0
ETHUSDT,2026-03-27,0.0,0.9273,0.0727,0.0
ETHUSDT,2026-03-28,0.0,0.976,0.024,0.0
ETHUSDT,2026-03-29,0.0,0.986,0.014,0.0
ETHUSDT,2026-03-30,0.0,0.9763,0.0237,0.0
ETHUSDT,2026-03-31,0.0,0.9913,0.0087,0.0
ETHUSDT,2026-04-01,0.0,0.9937,0.0063,0.0
ETHUSDT,2026-04-02,0.0,0.9954,0.0046,0.0
ETHUSDT,2026-04-03,1.0,0.0,0.0,1.0
ETHUSDT,2026-04-04,1.0,0.0,0.0,1.0
ETHUSDT,2026-04-05,1.0,0.0,0.0,1.0
ETHUSDT,2026-04-06,1.0,0.0,0.0,1.0
ETHUSDT,2026-04-07,1.0,0.0,0.0,1.0
ETHUSDT,2026-04-08,1.0,0.0,0.0,1.0
ETHUSDT,2026-04-09,1.0,0.0,0.0,1.0
ETHUSDT,2026-04-10,1.0,0.0,0.0,1.0
ETHUSDT,2026-04-11,1.0,0.0,0.0,1.0
ETHUSDT,2026-04-12,1.0,0.0,0.0,1.0
ETHUSDT,2026-04-13,1.0,0.0,0.0,1.0
ETHUSDT,2026-04-14,1.0,0.0,0.0,1.0
ETHUSDT,2026-04-15,1.0,0.0,0.0,1.0
ETHUSDT,2026-04-16,1.0,0.0,0.0,1.0
ETHUSDT,2026-04-17,1.0,0.0,0.0,1.0
ETHUSDT,2026-04-18,1.0,0.0,0.0,1.0
ETHUSDT,2026-04-19,1.0,0.0,0.0,1.0
ETHUSDT,2026-04-20,0.0,0.9987,0.0013,0.0
ETHUSDT,2026-04-21,0.9919,0.0081,0.0,0.9919
ETHUSDT,2026-04-22,0.9989,0.0011,0.0,0.9989
ETHUSDT,2026-04-23,0.0,0.9969,0.0031,0.0
ETHUSDT,2026-04-24,0.0,0.992,0.008,0.0
ETHUSDT,2026-04-25,0.0,0.9961,0.0039,0.0
ETHUSDT,2026-04-26,1.0,0.0,0.0,1.0
ETHUSDT,2026-04-27,0.0,0.9969,0.0031,0.0
ETHUSDT,2026-04-28,0.0,0.9927,0.0073,0.0
ETHUSDT,2026-04-29,0.0,0.9856,0.0144,0.0
ETHUSDT,2026-04-30,0.0,0.9911,0.0089,0.0
ETHUSDT,2026-05-01,0.0,0.9916,0.0084,0.0
ETHUSDT,2026-05-02,0.0,0.9909,0.0091,0.0
ETHUSDT,2026-05-03,0.0,0.9959,0.0041,0.0
ETHUSDT,2026-05-04,1.0,0.0,0.0,1.0
ETHUSDT,2026-05-05,1.0,0.0,0.0,1.0
ETHUSDT,2026-05-06,1.0,0.0,0.0,1.0
ETHUSDT,2026-05-07,1.0,0.0,0.0,1.0
ETHUSDT,2026-05-08,0.9998,0.0002,0.0,0.9998
ETHUSDT,2026-05-09,0.9997,0.0003,0.0,0.9997
ETHUSDT,2026-05-10,1.0,0.0,0.0,1.0
ETHUSDT,2026-05-11,0.0,0.9958,0.0042,0.0
ETHUSDT,2026-05-12,0.0,0.9908,0.0092,0.0
ETHUSDT,2026-05-13,0.0,0.9845,0.0155,0.0
ETHUSDT,2026-05-14,0.0,0.9637,0.0363,0.0
ETHUSDT,2026-05-15,0.0,0.8841,0.1159,0.0
ETHUSDT,2026-05-16,0.0,0.5069,0.4931,0.0
ETHUSDT,2026-05-17,0.0,0.0208,0.9792,0.0
ETHUSDT,2026-05-18,0.0,0.0308,0.9692,0.0
ETHUSDT,2026-05-19,0.0,0.2133,0.7867,0.0
ETHUSDT,2026-05-20,0.0,0.4872,0.5128,0.0
ETHUSDT,2026-05-21,0.0,0.6068,0.3932,0.0
ETHUSDT,2026-05-22,0.0,0.7199,0.2801,0.0
ETHUSDT,2026-05-23,0.0,0.9394,0.0606,0.0
ETHUSDT,2026-05-24,0.0,0.9811,0.0189,0.0
ETHUSDT,2026-05-25,0.0,0.9883,0.0117,0.0
ETHUSDT,2026-05-26,0.0,0.9897,0.0103,0.0
ETHUSDT,2026-05-27,0.0,0.9811,0.0189,0.0
ETHUSDT,2026-05-28,0.0,0.973,0.027,0.0
ETHUSDT,2026-05-29,0.0,0.9824,0.0176,0.0
ETHUSDT,2026-05-30,0.0,0.9623,0.0377,0.0
ETHUSDT,2026-05-31,0.0,0.8981,0.1019,0.0
ETHUSDT,2026-06-01,0.0,0.6612,0.3388,0.0
ETHUSDT,2026-06-02,0.0,0.0119,0.9881,0.0
ETHUSDT,2026-06-03,0.0,0.0005,0.9995,0.0
ETHUSDT,2026-06-04,0.0,0.0,1.0,0.0
ETHUSDT,2026-06-05,0.0,0.0,1.0,0.0
ETHUSDT,2026-06-06,0.0,0.0,1.0,0.0
ETHUSDT,2026-06-07,0.0,0.0,1.0,0.0
ETHUSDT,2026-06-08,0.0,0.0,1.0,0.0
ETHUSDT,2026-06-09,0.0,0.0001,0.9999,0.0
ETHUSDT,2026-06-10,0.0,0.0089,0.9911,0.0
ETHUSDT,2026-06-11,0.0,0.7795,0.2205,0.0
ETHUSDT,2026-06-12,1.0,0.0,0.0,1.0
ETHUSDT,2026-06-13,1.0,0.0,0.0,1.0
ETHUSDT,2026-06-14,1.0,0.0,0.0,1.0
ETHUSDT,2026-06-15,1.0,0.0,0.0,1.0
ETHUSDT,2026-06-16,1.0,0.0,0.0,1.0
ETHUSDT,2026-06-17,1.0,0.0,0.0,1.0
ETHUSDT,2026-06-18,1.0,0.0,0.0,1.0
ETHUSDT,2026-06-19,1.0,0.0,0.0,1.0
ETHUSDT,2026-06-20,1.0,0.0,0.0,1.0
ETHUSDT,2026-06-21,0.0,0.9932,0.0068,0.0
ETHUSDT,2026-06-22,0.0,0.9217,0.0783,0.0
ETHUSDT,2026-06-23,0.0,0.5347,0.4653,0.0
ETHUSDT,2026-06-24,0.0,0.2351,0.7649,0.0
ETHUSDT,2026-06-25,0.0,0.0523,0.9477,0.0
ETHUSDT,2026-06-26,0.0,0.0235,0.9765,0.0
ETHUSDT,2026-06-27,0.0,0.009,0.991,0.0
ETHUSDT,2026-06-28,0.0,0.1103,0.8897,0.0
ETHUSDT,2026-06-29,0.0,0.4149,0.5851,0.0
ETHUSDT,2026-06-30,0.0,0.76,0.24,0.0
ETHUSDT,2026-07-01,0.0,0.9637,0.0363,0.0
ETHUSDT,2026-07-02,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-03,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-04,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-05,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-06,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-07,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-08,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-09,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-10,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-11,0.9998,0.0002,0.0,0.9998
ETHUSDT,2026-07-12,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-13,0.0,0.9984,0.0016,0.0
ETHUSDT,2026-07-14,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-15,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-16,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-17,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-18,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-19,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-20,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-21,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-22,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-23,0.9999,0.0,0.0,0.9999
ETHUSDT,2026-07-24,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-25,0.9999,0.0001,0.0,0.9999
ETHUSDT,2026-07-26,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-27,0.0,0.9965,0.0035,0.0
ETHUSDT,2026-07-28,0.0,0.9923,0.0077,0.0
ETHUSDT,2026-07-29,0.0,0.9956,0.0044,0.0
ETHUSDT,2026-07-30,1.0,0.0,0.0,1.0
ETHUSDT,2026-07-31,0.9899,0.01,0.0,0.9899
ETHUSDT,2026-08-01,0.0,0.997,0.003,0.0
ETHUSDT,2026-08-02,0.0,0.9925,0.0075,0.0
ETHUSDT,2026-08-03,0.0,0.9926,0.0074,0.0
ETHUSDT,2026-08-04,0.0,0.9921,0.0079,0.0
ETHUSDT,2026-08-05,0.0,0.9898,0.0102,0.0
ETHUSDT,2026-08-06,0.0,0.9947,0.0053,0.0
ETHUSDT,2026-08-07,1.0,0.0,0.0,1.0
ETHUSDT,2026-08-08,1.0,0.0,0.0,1.0
ETHUSDT,2026-08-09,1.0,0.0,0.0,1.0
ETHUSDT,2026-08-10,0.9998,0.0002,0.0,0.9998
SOLUSDT,2020-09-30,1.0,0.0,0.0,1.0
SOLUSDT,2020-10-01,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-02,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-03,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-04,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-05,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-06,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-07,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-08,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-09,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-10,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-11,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-12,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-13,1.0,0.0,0.0,1.0
SOLUSDT,2020-10-14,0.9998,0.0,0.0002,0.9998
SOLUSDT,2020-10-15,0.0,0.0002,0.9998,0.0
SOLUSDT,2020-10-16,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-17,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-18,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-19,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-20,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-21,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-22,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-23,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-24,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-25,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-26,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-27,0.0,0.0002,0.9998,0.0
SOLUSDT,2020-10-28,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-29,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-30,0.0,0.0,1.0,0.0
SOLUSDT,2020-10-31,0.0,0.0,1.0,0.0
SOLUSDT,2020-11-01,0.0,0.0,1.0,0.0
SOLUSDT,2020-11-02,0.0,0.0001,0.9999,0.0
SOLUSDT,2020-11-03,0.0,0.0001,0.9999,0.0
SOLUSDT,2020-11-04,0.0,0.0057,0.9943,0.0
SOLUSDT,2020-11-05,0.0,0.0126,0.9874,0.0
SOLUSDT,2020-11-06,1.0,0.0,0.0,1.0
SOLUSDT,2020-11-07,1.0,0.0,0.0,1.0
SOLUSDT,2020-11-08,1.0,0.0,0.0,1.0
SOLUSDT,2020-11-09,1.0,0.0,0.0,1.0
SOLUSDT,2020-11-10,1.0,0.0,0.0,1.0
SOLUSDT,2020-11-11,1.0,0.0,0.0,1.0
SOLUSDT,2020-11-12,1.0,0.0,0.0,1.0
SOLUSDT,2020-11-13,1.0,0.0,0.0,1.0
SOLUSDT,2020-11-14,0.0,0.0,1.0,0.0
SOLUSDT,2020-11-15,0.0,0.0,1.0,0.0
SOLUSDT,2020-11-16,1.0,0.0,0.0,1.0
SOLUSDT,2020-11-17,0.0,0.0,1.0,0.0
SOLUSDT,2020-11-18,1.0,0.0,0.0,1.0
SOLUSDT,2020-11-19,1.0,0.0,0.0,1.0
SOLUSDT,2020-11-20,1.0,0.0,0.0,1.0
SOLUSDT,2020-11-21,1.0,0.0,0.0,1.0
SOLUSDT,2020-11-22,1.0,0.0,0.0,1.0
SOLUSDT,2020-11-23,1.0,0.0,0.0,1.0
SOLUSDT,2020-11-24,1.0,0.0,0.0,1.0
SOLUSDT,2020-11-25,1.0,0.0,0.0,1.0
SOLUSDT,2020-11-26,0.0,0.0,1.0,0.0
SOLUSDT,2020-11-27,0.0,0.0,1.0,0.0
SOLUSDT,2020-11-28,0.0,0.0,1.0,0.0
SOLUSDT,2020-11-29,0.0,0.0,1.0,0.0
SOLUSDT,2020-11-30,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-01,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-02,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-03,1.0,0.0,0.0,1.0
SOLUSDT,2020-12-04,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-05,1.0,0.0,0.0,1.0
SOLUSDT,2020-12-06,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-07,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-08,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-09,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-10,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-11,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-12,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-13,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-14,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-15,1.0,0.0,0.0,1.0
SOLUSDT,2020-12-16,1.0,0.0,0.0,1.0
SOLUSDT,2020-12-17,1.0,0.0,0.0,1.0
SOLUSDT,2020-12-18,1.0,0.0,0.0,1.0
SOLUSDT,2020-12-19,1.0,0.0,0.0,1.0
SOLUSDT,2020-12-20,0.0,0.0002,0.9998,0.0
SOLUSDT,2020-12-21,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-22,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-23,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-24,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-25,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-26,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-27,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-28,0.0,0.0,1.0,0.0
SOLUSDT,2020-12-29,1.0,0.0,0.0,1.0
SOLUSDT,2020-12-30,1.0,0.0,0.0,1.0
SOLUSDT,2020-12-31,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-01,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-02,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-03,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-04,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-05,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-06,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-07,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-08,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-09,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-10,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-11,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-12,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-13,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-14,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-15,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-16,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-17,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-18,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-19,0.9999,0.0,0.0001,0.9999
SOLUSDT,2021-01-20,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-21,0.0,0.0,1.0,0.0
SOLUSDT,2021-01-22,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-23,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-24,0.0,0.0,1.0,0.0
SOLUSDT,2021-01-25,0.0,0.0,1.0,0.0
SOLUSDT,2021-01-26,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-27,0.0,0.0,1.0,0.0
SOLUSDT,2021-01-28,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-29,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-30,1.0,0.0,0.0,1.0
SOLUSDT,2021-01-31,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-01,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-02,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-03,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-04,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-05,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-06,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-07,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-08,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-09,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-10,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-11,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-12,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-13,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-14,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-15,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-16,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-17,0.0,0.0,1.0,0.0
SOLUSDT,2021-02-18,0.0,0.0,1.0,0.0
SOLUSDT,2021-02-19,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-20,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-21,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-22,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-23,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-24,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-25,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-26,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-27,1.0,0.0,0.0,1.0
SOLUSDT,2021-02-28,1.0,0.0,0.0,1.0
SOLUSDT,2021-03-01,1.0,0.0,0.0,1.0
SOLUSDT,2021-03-02,0.0,0.0,1.0,0.0
SOLUSDT,2021-03-03,0.0,0.0,1.0,0.0
SOLUSDT,2021-03-04,0.0,0.0,1.0,0.0
SOLUSDT,2021-03-05,0.0,0.0,1.0,0.0
SOLUSDT,2021-03-06,0.0,0.0,1.0,0.0
SOLUSDT,2021-03-07,1.0,0.0,0.0,1.0
SOLUSDT,2021-03-08,0.0,0.0,1.0,0.0
SOLUSDT,2021-03-09,1.0,0.0,0.0,1.0
SOLUSDT,2021-03-10,1.0,0.0,0.0,1.0
SOLUSDT,2021-03-11,1.0,0.0,0.0,1.0
SOLUSDT,2021-03-12,1.0,0.0,0.0,1.0
SOLUSDT,2021-03-13,1.0,0.0,0.0,1.0
SOLUSDT,2021-03-14,1.0,0.0,0.0,1.0
SOLUSDT,2021-03-15,1.0,0.0,0.0,1.0
SOLUSDT,2021-03-16,0.0,0.0,1.0,0.0
SOLUSDT,2021-03-17,0.0,0.0,1.0,0.0
SOLUSDT,2021-03-18,0.0,0.0,1.0,0.0
SOLUSDT,2021-03-19,0.0,0.0,1.0,0.0
SOLUSDT,2021-03-20,0.0,0.0,1.0,0.0
SOLUSDT,2021-03-21,0.0,0.0,1.0,0.0
SOLUSDT,2021-03-22,1.0,0.0,0.0,1.0
SOLUSDT,2021-03-23,1.0,0.0,0.0,1.0
SOLUSDT,2021-03-24,0.0,0.0035,0.9965,0.0
SOLUSDT,2021-03-25,0.0,0.0031,0.9969,0.0
SOLUSDT,2021-03-26,1.0,0.0,0.0,1.0
SOLUSDT,2021-03-27,1.0,0.0,0.0,1.0
SOLUSDT,2021-03-28,1.0,0.0,0.0,1.0
SOLUSDT,2021-03-29,1.0,0.0,0.0,1.0
SOLUSDT,2021-03-30,1.0,0.0,0.0,1.0
SOLUSDT,2021-03-31,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-01,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-02,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-03,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-04,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-05,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-06,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-07,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-08,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-09,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-10,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-11,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-12,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-13,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-14,0.0,0.0058,0.9942,0.0
SOLUSDT,2021-04-15,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-16,0.0,0.0012,0.9988,0.0
SOLUSDT,2021-04-17,0.0,0.0021,0.9979,0.0
SOLUSDT,2021-04-18,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-19,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-20,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-21,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-22,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-23,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-24,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-25,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-26,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-27,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-28,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-29,1.0,0.0,0.0,1.0
SOLUSDT,2021-04-30,1.0,0.0,0.0,1.0
SOLUSDT,2021-05-01,1.0,0.0,0.0,1.0
SOLUSDT,2021-05-02,0.0,0.0,1.0,0.0
SOLUSDT,2021-05-03,1.0,0.0,0.0,1.0
SOLUSDT,2021-05-04,0.0,0.0,1.0,0.0
SOLUSDT,2021-05-05,0.9929,0.0,0.0071,0.9929
SOLUSDT,2021-05-06,1.0,0.0,0.0,1.0
SOLUSDT,2021-05-07,0.9952,0.0,0.0048,0.9952
SOLUSDT,2021-05-08,0.0,0.0,1.0,0.0
SOLUSDT,2021-05-09,0.0,0.0,1.0,0.0
SOLUSDT,2021-05-10,0.0,0.0,1.0,0.0
SOLUSDT,2021-05-11,1.0,0.0,0.0,1.0
SOLUSDT,2021-05-12,0.0,0.0,1.0,0.0
SOLUSDT,2021-05-13,0.0,0.0,1.0,0.0
SOLUSDT,2021-05-14,0.0,0.0,1.0,0.0
SOLUSDT,2021-05-15,0.0,0.0,1.0,0.0
SOLUSDT,2021-05-16,1.0,0.0,0.0,1.0
SOLUSDT,2021-05-17,1.0,0.0,0.0,1.0
SOLUSDT,2021-05-18,1.0,0.0,0.0,1.0
SOLUSDT,2021-05-19,0.0,0.0,1.0,0.0
SOLUSDT,2021-05-20,1.0,0.0,0.0,1.0
SOLUSDT,2021-05-21,0.0,0.0,1.0,0.0
SOLUSDT,2021-05-22,0.0,0.0,1.0,0.0
SOLUSDT,2021-05-23,0.0,0.0,1.0,0.0
SOLUSDT,2021-05-24,0.0,0.0,1.0,0.0
SOLUSDT,2021-05-25,0.0,0.0,1.0,0.0
SOLUSDT,2021-05-26,0.9829,0.0,0.0171,0.9829
SOLUSDT,2021-05-27,0.0,0.0,1.0,0.0
SOLUSDT,2021-05-28,0.0,0.0,1.0,0.0
SOLUSDT,2021-05-29,0.0,0.0,1.0,0.0
SOLUSDT,2021-05-30,1.0,0.0,0.0,1.0
SOLUSDT,2021-05-31,1.0,0.0,0.0,1.0
SOLUSDT,2021-06-01,1.0,0.0,0.0,1.0
SOLUSDT,2021-06-02,0.0,0.0,1.0,0.0
SOLUSDT,2021-06-03,1.0,0.0,0.0,1.0
SOLUSDT,2021-06-04,1.0,0.0,0.0,1.0
SOLUSDT,2021-06-05,1.0,0.0,0.0,1.0
SOLUSDT,2021-06-06,1.0,0.0,0.0,1.0
SOLUSDT,2021-06-07,1.0,0.0,0.0,1.0
SOLUSDT,2021-06-08,1.0,0.0,0.0,1.0
SOLUSDT,2021-06-09,1.0,0.0,0.0,1.0
SOLUSDT,2021-06-10,1.0,0.0,0.0,1.0
SOLUSDT,2021-06-11,0.0,0.0,1.0,0.0
SOLUSDT,2021-06-12,0.0,0.0,1.0,0.0
SOLUSDT,2021-06-13,0.0,0.0,1.0,0.0
SOLUSDT,2021-06-14,0.9933,0.0,0.0067,0.9933
SOLUSDT,2021-06-15,0.0,0.0,1.0,0.0
SOLUSDT,2021-06-16,0.0,0.0,1.0,0.0
SOLUSDT,2021-06-17,0.0,0.0,1.0,0.0
SOLUSDT,2021-06-18,0.9999,0.0,0.0001,0.9999
SOLUSDT,2021-06-19,0.0,0.0,1.0,0.0
SOLUSDT,2021-06-20,0.0,0.0,1.0,0.0
SOLUSDT,2021-06-21,0.0,0.0,1.0,0.0
SOLUSDT,2021-06-22,0.0,0.0,1.0,0.0
SOLUSDT,2021-06-23,0.0,0.0,1.0,0.0
SOLUSDT,2021-06-24,0.0,0.0,1.0,0.0
SOLUSDT,2021-06-25,0.0,0.0,1.0,0.0
SOLUSDT,2021-06-26,0.0,0.0,1.0,0.0
SOLUSDT,2021-06-27,0.0,0.0,1.0,0.0
SOLUSDT,2021-06-28,1.0,0.0,0.0,1.0
SOLUSDT,2021-06-29,1.0,0.0,0.0,1.0
SOLUSDT,2021-06-30,1.0,0.0,0.0,1.0
SOLUSDT,2021-07-01,1.0,0.0,0.0,1.0
SOLUSDT,2021-07-02,1.0,0.0,0.0,1.0
SOLUSDT,2021-07-03,1.0,0.0,0.0,1.0
SOLUSDT,2021-07-04,1.0,0.0,0.0,1.0
SOLUSDT,2021-07-05,0.9999,0.0,0.0001,0.9999
SOLUSDT,2021-07-06,1.0,0.0,0.0,1.0
SOLUSDT,2021-07-07,1.0,0.0,0.0,1.0
SOLUSDT,2021-07-08,0.0,0.0,1.0,0.0
SOLUSDT,2021-07-09,0.0,0.0,1.0,0.0
SOLUSDT,2021-07-10,0.0,0.0,1.0,0.0
SOLUSDT,2021-07-11,0.0,0.0,1.0,0.0
SOLUSDT,2021-07-12,0.0,0.0,1.0,0.0
SOLUSDT,2021-07-13,0.0,0.0,1.0,0.0
