symbol,date,mvrv,f13_norm
BTCUSDT,2015-01-25 00:00:00+00:00,0.8258294,0.8914
BTCUSDT,2015-01-26 00:00:00+00:00,0.89147229,0.8695
BTCUSDT,2015-01-27 00:00:00+00:00,0.86202293,0.8793
BTCUSDT,2015-01-28 00:00:00+00:00,0.76846781,0.9105
BTCUSDT,2015-01-29 00:00:00+00:00,0.76357085,0.9121
BTCUSDT,2015-01-30 00:00:00+00:00,0.74804548,0.9173
BTCUSDT,2015-01-31 00:00:00+00:00,0.71163625,0.9295
BTCUSDT,2015-02-01 00:00:00+00:00,0.74387279,0.9187
BTCUSDT,2015-02-02 00:00:00+00:00,0.78676033,0.9044
BTCUSDT,2015-02-03 00:00:00+00:00,0.74694335,0.9177
BTCUSDT,2015-02-04 00:00:00+00:00,0.7443882,0.9185
BTCUSDT,2015-02-05 00:00:00+00:00,0.71333929,0.9289
BTCUSDT,2015-02-06 00:00:00+00:00,0.73237364,0.9225
BTCUSDT,2015-02-07 00:00:00+00:00,0.75214553,0.916
BTCUSDT,2015-02-08 00:00:00+00:00,0.73731062,0.9209
BTCUSDT,2015-02-09 00:00:00+00:00,0.72729218,0.9242
BTCUSDT,2015-02-10 00:00:00+00:00,0.72810409,0.924
BTCUSDT,2015-02-11 00:00:00+00:00,0.72439005,0.9252
BTCUSDT,2015-02-12 00:00:00+00:00,0.73482642,0.9217
BTCUSDT,2015-02-13 00:00:00+00:00,0.78098836,0.9063
BTCUSDT,2015-02-14 00:00:00+00:00,0.85038033,0.8832
BTCUSDT,2015-02-15 00:00:00+00:00,0.7743708,0.9085
BTCUSDT,2015-02-16 00:00:00+00:00,0.77684571,0.9077
BTCUSDT,2015-02-17 00:00:00+00:00,0.80607357,0.898
BTCUSDT,2015-02-18 00:00:00+00:00,0.78023417,0.9066
BTCUSDT,2015-02-19 00:00:00+00:00,0.80139075,0.8995
BTCUSDT,2015-02-20 00:00:00+00:00,0.81236962,0.8959
BTCUSDT,2015-02-21 00:00:00+00:00,0.81269734,0.8958
BTCUSDT,2015-02-22 00:00:00+00:00,0.78366869,0.9054
BTCUSDT,2015-02-23 00:00:00+00:00,0.79211394,0.9026
BTCUSDT,2015-02-24 00:00:00+00:00,0.79522354,0.9016
BTCUSDT,2015-02-25 00:00:00+00:00,0.79086428,0.903
BTCUSDT,2015-02-26 00:00:00+00:00,0.78721981,0.9043
BTCUSDT,2015-02-27 00:00:00+00:00,0.8470053,0.8843
BTCUSDT,2015-02-28 00:00:00+00:00,0.84675657,0.8844
BTCUSDT,2015-03-01 00:00:00+00:00,0.86514949,0.8783
BTCUSDT,2015-03-02 00:00:00+00:00,0.91679724,0.8611
BTCUSDT,2015-03-03 00:00:00+00:00,0.9391453,0.8536
BTCUSDT,2015-03-04 00:00:00+00:00,0.90841341,0.8639
BTCUSDT,2015-03-05 00:00:00+00:00,0.91835146,0.8605
BTCUSDT,2015-03-06 00:00:00+00:00,0.90850025,0.8638
BTCUSDT,2015-03-07 00:00:00+00:00,0.91980286,0.8601
BTCUSDT,2015-03-08 00:00:00+00:00,0.91749265,0.8608
BTCUSDT,2015-03-09 00:00:00+00:00,0.96777239,0.8441
BTCUSDT,2015-03-10 00:00:00+00:00,0.9731036,0.8423
BTCUSDT,2015-03-11 00:00:00+00:00,0.98702529,0.8377
BTCUSDT,2015-03-12 00:00:00+00:00,0.98143882,0.8395
BTCUSDT,2015-03-13 00:00:00+00:00,0.95005909,0.85
BTCUSDT,2015-03-14 00:00:00+00:00,0.94250473,0.8525
BTCUSDT,2015-03-15 00:00:00+00:00,0.95476771,0.8484
BTCUSDT,2015-03-16 00:00:00+00:00,0.96883474,0.8437
BTCUSDT,2015-03-17 00:00:00+00:00,0.94842564,0.8505
BTCUSDT,2015-03-18 00:00:00+00:00,0.85686576,0.881
BTCUSDT,2015-03-19 00:00:00+00:00,0.87346947,0.8755
BTCUSDT,2015-03-20 00:00:00+00:00,0.87674824,0.8744
BTCUSDT,2015-03-21 00:00:00+00:00,0.87101347,0.8763
BTCUSDT,2015-03-22 00:00:00+00:00,0.89689624,0.8677
BTCUSDT,2015-03-23 00:00:00+00:00,0.89015559,0.8699
BTCUSDT,2015-03-24 00:00:00+00:00,0.8245462,0.8918
BTCUSDT,2015-03-25 00:00:00+00:00,0.82488492,0.8917
BTCUSDT,2015-03-26 00:00:00+00:00,0.834809,0.8884
BTCUSDT,2015-03-27 00:00:00+00:00,0.82811622,0.8906
BTCUSDT,2015-03-28 00:00:00+00:00,0.84785463,0.884
BTCUSDT,2015-03-29 00:00:00+00:00,0.81383575,0.8954
BTCUSDT,2015-03-30 00:00:00+00:00,0.83226724,0.8892
BTCUSDT,2015-03-31 00:00:00+00:00,0.82051756,0.8932
BTCUSDT,2015-04-01 00:00:00+00:00,0.83080879,0.8897
BTCUSDT,2015-04-02 00:00:00+00:00,0.85233643,0.8826
BTCUSDT,2015-04-03 00:00:00+00:00,0.85676268,0.8811
BTCUSDT,2015-04-04 00:00:00+00:00,0.85381712,0.8821
BTCUSDT,2015-04-05 00:00:00+00:00,0.87790912,0.874
BTCUSDT,2015-04-06 00:00:00+00:00,0.86213123,0.8793
BTCUSDT,2015-04-07 00:00:00+00:00,0.85722526,0.8809
BTCUSDT,2015-04-08 00:00:00+00:00,0.82735719,0.8909
BTCUSDT,2015-04-09 00:00:00+00:00,0.82153081,0.8928
BTCUSDT,2015-04-10 00:00:00+00:00,0.7967323,0.9011
BTCUSDT,2015-04-11 00:00:00+00:00,0.80216867,0.8993
BTCUSDT,2015-04-12 00:00:00+00:00,0.80176151,0.8994
BTCUSDT,2015-04-13 00:00:00+00:00,0.76357046,0.9121
BTCUSDT,2015-04-14 00:00:00+00:00,0.74489185,0.9184
BTCUSDT,2015-04-15 00:00:00+00:00,0.75926768,0.9136
BTCUSDT,2015-04-16 00:00:00+00:00,0.77719921,0.9076
BTCUSDT,2015-04-17 00:00:00+00:00,0.75827898,0.9139
BTCUSDT,2015-04-18 00:00:00+00:00,0.76055574,0.9131
BTCUSDT,2015-04-19 00:00:00+00:00,0.76035314,0.9132
BTCUSDT,2015-04-20 00:00:00+00:00,0.76631946,0.9112
BTCUSDT,2015-04-21 00:00:00+00:00,0.80085177,0.8997
BTCUSDT,2015-04-22 00:00:00+00:00,0.79730639,0.9009
BTCUSDT,2015-04-23 00:00:00+00:00,0.80445024,0.8985
BTCUSDT,2015-04-24 00:00:00+00:00,0.78956794,0.9035
BTCUSDT,2015-04-25 00:00:00+00:00,0.77276772,0.9091
BTCUSDT,2015-04-26 00:00:00+00:00,0.75294572,0.9157
BTCUSDT,2015-04-27 00:00:00+00:00,0.77665961,0.9078
BTCUSDT,2015-04-28 00:00:00+00:00,0.77087913,0.9097
BTCUSDT,2015-04-29 00:00:00+00:00,0.77154151,0.9095
BTCUSDT,2015-04-30 00:00:00+00:00,0.80792304,0.8974
BTCUSDT,2015-05-01 00:00:00+00:00,0.7959527,0.9013
BTCUSDT,2015-05-02 00:00:00+00:00,0.80559481,0.8981
BTCUSDT,2015-05-03 00:00:00+00:00,0.8223728,0.8925
BTCUSDT,2015-05-04 00:00:00+00:00,0.81741779,0.8942
BTCUSDT,2015-05-05 00:00:00+00:00,0.80768013,0.8974
BTCUSDT,2015-05-06 00:00:00+00:00,0.78562752,0.9048
BTCUSDT,2015-05-07 00:00:00+00:00,0.81202047,0.896
BTCUSDT,2015-05-08 00:00:00+00:00,0.83681725,0.8877
BTCUSDT,2015-05-09 00:00:00+00:00,0.83113721,0.8896
BTCUSDT,2015-05-10 00:00:00+00:00,0.82457424,0.8918
BTCUSDT,2015-05-11 00:00:00+00:00,0.83050336,0.8898
BTCUSDT,2015-05-12 00:00:00+00:00,0.83069449,0.8898
BTCUSDT,2015-05-13 00:00:00+00:00,0.81161902,0.8961
BTCUSDT,2015-05-14 00:00:00+00:00,0.81336253,0.8955
BTCUSDT,2015-05-15 00:00:00+00:00,0.81536167,0.8949
BTCUSDT,2015-05-16 00:00:00+00:00,0.80981981,0.8967
BTCUSDT,2015-05-17 00:00:00+00:00,0.81389832,0.8954
BTCUSDT,2015-05-18 00:00:00+00:00,0.80026593,0.8999
BTCUSDT,2015-05-19 00:00:00+00:00,0.79745588,0.9008
BTCUSDT,2015-05-20 00:00:00+00:00,0.80520035,0.8983
BTCUSDT,2015-05-21 00:00:00+00:00,0.81004487,0.8967
BTCUSDT,2015-05-22 00:00:00+00:00,0.82662537,0.8911
BTCUSDT,2015-05-23 00:00:00+00:00,0.8221977,0.8926
BTCUSDT,2015-05-24 00:00:00+00:00,0.82826864,0.8906
BTCUSDT,2015-05-25 00:00:00+00:00,0.81597835,0.8947
BTCUSDT,2015-05-26 00:00:00+00:00,0.8155281,0.8948
BTCUSDT,2015-05-27 00:00:00+00:00,0.81731823,0.8942
BTCUSDT,2015-05-28 00:00:00+00:00,0.81693429,0.8944
BTCUSDT,2015-05-29 00:00:00+00:00,0.81601049,0.8947
BTCUSDT,2015-05-30 00:00:00+00:00,0.80519424,0.8983
BTCUSDT,2015-05-31 00:00:00+00:00,0.79414393,0.902
BTCUSDT,2015-06-01 00:00:00+00:00,0.77376466,0.9087
BTCUSDT,2015-06-02 00:00:00+00:00,0.78141163,0.9062
BTCUSDT,2015-06-03 00:00:00+00:00,0.781559,0.9061
BTCUSDT,2015-06-04 00:00:00+00:00,0.77606861,0.908
BTCUSDT,2015-06-05 00:00:00+00:00,0.78040202,0.9065
BTCUSDT,2015-06-06 00:00:00+00:00,0.78204257,0.906
BTCUSDT,2015-06-07 00:00:00+00:00,0.77660755,0.9078
BTCUSDT,2015-06-08 00:00:00+00:00,0.79532581,0.9016
BTCUSDT,2015-06-09 00:00:00+00:00,0.79751177,0.9008
BTCUSDT,2015-06-10 00:00:00+00:00,0.79522298,0.9016
BTCUSDT,2015-06-11 00:00:00+00:00,0.79912895,0.9003
BTCUSDT,2015-06-12 00:00:00+00:00,0.79991673,0.9
BTCUSDT,2015-06-13 00:00:00+00:00,0.81144066,0.8962
BTCUSDT,2015-06-14 00:00:00+00:00,0.80992401,0.8967
BTCUSDT,2015-06-15 00:00:00+00:00,0.8248878,0.8917
BTCUSDT,2015-06-16 00:00:00+00:00,0.87513216,0.875
BTCUSDT,2015-06-17 00:00:00+00:00,0.86325931,0.8789
BTCUSDT,2015-06-18 00:00:00+00:00,0.86709753,0.8776
BTCUSDT,2015-06-19 00:00:00+00:00,0.85251691,0.8825
BTCUSDT,2015-06-20 00:00:00+00:00,0.85520736,0.8816
BTCUSDT,2015-06-21 00:00:00+00:00,0.85070324,0.8831
BTCUSDT,2015-06-22 00:00:00+00:00,0.86017515,0.8799
BTCUSDT,2015-06-23 00:00:00+00:00,0.85051054,0.8832
BTCUSDT,2015-06-24 00:00:00+00:00,0.8379559,0.8873
BTCUSDT,2015-06-25 00:00:00+00:00,0.8448489,0.8851
BTCUSDT,2015-06-26 00:00:00+00:00,0.84717268,0.8843
BTCUSDT,2015-06-27 00:00:00+00:00,0.87686139,0.8744
BTCUSDT,2015-06-28 00:00:00+00:00,0.86825845,0.8772
BTCUSDT,2015-06-29 00:00:00+00:00,0.89447788,0.8685
BTCUSDT,2015-06-30 00:00:00+00:00,0.91895089,0.8603
BTCUSDT,2015-07-01 00:00:00+00:00,0.89877462,0.8671
BTCUSDT,2015-07-02 00:00:00+00:00,0.88759905,0.8708
BTCUSDT,2015-07-03 00:00:00+00:00,0.89360593,0.8688
BTCUSDT,2015-07-04 00:00:00+00:00,0.90895603,0.8637
BTCUSDT,2015-07-05 00:00:00+00:00,0.94652746,0.8512
BTCUSDT,2015-07-06 00:00:00+00:00,0.93879668,0.8537
BTCUSDT,2015-07-07 00:00:00+00:00,0.92913382,0.857
BTCUSDT,2015-07-08 00:00:00+00:00,0.94328042,0.8522
BTCUSDT,2015-07-09 00:00:00+00:00,0.94097662,0.853
BTCUSDT,2015-07-10 00:00:00+00:00,0.99548676,0.8348
BTCUSDT,2015-07-11 00:00:00+00:00,1.02415822,0.8253
BTCUSDT,2015-07-12 00:00:00+00:00,1.08367916,0.8054
BTCUSDT,2015-07-13 00:00:00+00:00,1.0183322,0.8272
BTCUSDT,2015-07-14 00:00:00+00:00,1.00130096,0.8329
BTCUSDT,2015-07-15 00:00:00+00:00,0.9949258,0.835
BTCUSDT,2015-07-16 00:00:00+00:00,0.96964467,0.8435
BTCUSDT,2015-07-17 00:00:00+00:00,0.97483547,0.8417
BTCUSDT,2015-07-18 00:00:00+00:00,0.96571539,0.8448
BTCUSDT,2015-07-19 00:00:00+00:00,0.95860718,0.8471
BTCUSDT,2015-07-20 00:00:00+00:00,0.97272012,0.8424
BTCUSDT,2015-07-21 00:00:00+00:00,0.96438518,0.8452
BTCUSDT,2015-07-22 00:00:00+00:00,0.96830559,0.8439
BTCUSDT,2015-07-23 00:00:00+00:00,0.96492102,0.845
BTCUSDT,2015-07-24 00:00:00+00:00,1.00796633,0.8307
BTCUSDT,2015-07-25 00:00:00+00:00,1.00828547,0.8306
BTCUSDT,2015-07-26 00:00:00+00:00,1.02127006,0.8262
BTCUSDT,2015-07-27 00:00:00+00:00,1.02492676,0.825
BTCUSDT,2015-07-28 00:00:00+00:00,1.02815783,0.8239
BTCUSDT,2015-07-29 00:00:00+00:00,1.00910193,0.8303
BTCUSDT,2015-07-30 00:00:00+00:00,1.00375693,0.8321
BTCUSDT,2015-07-31 00:00:00+00:00,0.99098704,0.8363
BTCUSDT,2015-08-01 00:00:00+00:00,0.98089158,0.8397
BTCUSDT,2015-08-02 00:00:00+00:00,0.98353023,0.8388
BTCUSDT,2015-08-03 00:00:00+00:00,0.98277599,0.8391
BTCUSDT,2015-08-04 00:00:00+00:00,0.99397021,0.8353
BTCUSDT,2015-08-05 00:00:00+00:00,0.98382413,0.8387
BTCUSDT,2015-08-06 00:00:00+00:00,0.97232925,0.8426
BTCUSDT,2015-08-07 00:00:00+00:00,0.97419688,0.8419
BTCUSDT,2015-08-08 00:00:00+00:00,0.91166096,0.8628
BTCUSDT,2015-08-09 00:00:00+00:00,0.93317694,0.8556
BTCUSDT,2015-08-10 00:00:00+00:00,0.92856137,0.8571
BTCUSDT,2015-08-11 00:00:00+00:00,0.95127646,0.8496
BTCUSDT,2015-08-12 00:00:00+00:00,0.93998135,0.8533
BTCUSDT,2015-08-13 00:00:00+00:00,0.92822959,0.8573
BTCUSDT,2015-08-14 00:00:00+00:00,0.93435614,0.8552
BTCUSDT,2015-08-15 00:00:00+00:00,0.91933993,0.8602
BTCUSDT,2015-08-16 00:00:00+00:00,0.90950511,0.8635
BTCUSDT,2015-08-17 00:00:00+00:00,0.90668516,0.8644
BTCUSDT,2015-08-18 00:00:00+00:00,0.76798027,0.9107
BTCUSDT,2015-08-19 00:00:00+00:00,0.80186184,0.8994
BTCUSDT,2015-08-20 00:00:00+00:00,0.83203851,0.8893
BTCUSDT,2015-08-21 00:00:00+00:00,0.82326318,0.8922
BTCUSDT,2015-08-22 00:00:00+00:00,0.81611734,0.8946
BTCUSDT,2015-08-23 00:00:00+00:00,0.8092317,0.8969
BTCUSDT,2015-08-24 00:00:00+00:00,0.75213176,0.916
BTCUSDT,2015-08-25 00:00:00+00:00,0.79407506,0.902
BTCUSDT,2015-08-26 00:00:00+00:00,0.80814493,0.8973
BTCUSDT,2015-08-27 00:00:00+00:00,0.80418084,0.8986
BTCUSDT,2015-08-28 00:00:00+00:00,0.82998858,0.89
BTCUSDT,2015-08-29 00:00:00+00:00,0.82198826,0.8927
BTCUSDT,2015-08-30 00:00:00+00:00,0.81927215,0.8936
BTCUSDT,2015-08-31 00:00:00+00:00,0.82540167,0.8915
BTCUSDT,2015-09-01 00:00:00+00:00,0.81598508,0.8947
BTCUSDT,2015-09-02 00:00:00+00:00,0.82188383,0.8927
BTCUSDT,2015-09-03 00:00:00+00:00,0.81397546,0.8953
BTCUSDT,2015-09-04 00:00:00+00:00,0.82872426,0.8904
BTCUSDT,2015-09-05 00:00:00+00:00,0.8456626,0.8848
BTCUSDT,2015-09-06 00:00:00+00:00,0.86322379,0.8789
BTCUSDT,2015-09-07 00:00:00+00:00,0.86259401,0.8791
BTCUSDT,2015-09-08 00:00:00+00:00,0.87516289,0.8749
BTCUSDT,2015-09-09 00:00:00+00:00,0.85581756,0.8814
BTCUSDT,2015-09-10 00:00:00+00:00,0.85661875,0.8811
BTCUSDT,2015-09-11 00:00:00+00:00,0.86421443,0.8786
BTCUSDT,2015-09-12 00:00:00+00:00,0.84831164,0.8839
BTCUSDT,2015-09-13 00:00:00+00:00,0.82782905,0.8907
BTCUSDT,2015-09-14 00:00:00+00:00,0.82963832,0.8901
BTCUSDT,2015-09-15 00:00:00+00:00,0.82794791,0.8907
BTCUSDT,2015-09-16 00:00:00+00:00,0.82333716,0.8922
BTCUSDT,2015-09-17 00:00:00+00:00,0.83834106,0.8872
BTCUSDT,2015-09-18 00:00:00+00:00,0.83835706,0.8872
BTCUSDT,2015-09-19 00:00:00+00:00,0.83518355,0.8883
BTCUSDT,2015-09-20 00:00:00+00:00,0.83222368,0.8893
BTCUSDT,2015-09-21 00:00:00+00:00,0.81585049,0.8947
BTCUSDT,2015-09-22 00:00:00+00:00,0.82986426,0.89
BTCUSDT,2015-09-23 00:00:00+00:00,0.82892525,0.8904
BTCUSDT,2015-09-24 00:00:00+00:00,0.84398148,0.8853
BTCUSDT,2015-09-25 00:00:00+00:00,0.8484784,0.8838
BTCUSDT,2015-09-26 00:00:00+00:00,0.84518839,0.8849
BTCUSDT,2015-09-27 00:00:00+00:00,0.84044962,0.8865
BTCUSDT,2015-09-28 00:00:00+00:00,0.86502832,0.8783
BTCUSDT,2015-09-29 00:00:00+00:00,0.85547192,0.8815
BTCUSDT,2015-09-30 00:00:00+00:00,0.85345406,0.8822
BTCUSDT,2015-10-01 00:00:00+00:00,0.85908051,0.8803
BTCUSDT,2015-10-02 00:00:00+00:00,0.85804128,0.8807
BTCUSDT,2015-10-03 00:00:00+00:00,0.86449878,0.8785
BTCUSDT,2015-10-04 00:00:00+00:00,0.86381713,0.8787
BTCUSDT,2015-10-05 00:00:00+00:00,0.86904243,0.877
BTCUSDT,2015-10-06 00:00:00+00:00,0.89045639,0.8698
BTCUSDT,2015-10-07 00:00:00+00:00,0.87953074,0.8735
BTCUSDT,2015-10-08 00:00:00+00:00,0.87738611,0.8742
BTCUSDT,2015-10-09 00:00:00+00:00,0.88249178,0.8725
BTCUSDT,2015-10-10 00:00:00+00:00,0.88802862,0.8707
BTCUSDT,2015-10-11 00:00:00+00:00,0.89733993,0.8676
BTCUSDT,2015-10-12 00:00:00+00:00,0.88965466,0.8701
BTCUSDT,2015-10-13 00:00:00+00:00,0.9052258,0.8649
BTCUSDT,2015-10-14 00:00:00+00:00,0.91550869,0.8615
BTCUSDT,2015-10-15 00:00:00+00:00,0.92101163,0.8597
BTCUSDT,2015-10-16 00:00:00+00:00,0.94954679,0.8502
BTCUSDT,2015-10-17 00:00:00+00:00,0.98206419,0.8393
BTCUSDT,2015-10-18 00:00:00+00:00,0.9516082,0.8495
BTCUSDT,2015-10-19 00:00:00+00:00,0.95474467,0.8484
BTCUSDT,2015-10-20 00:00:00+00:00,0.97727168,0.8409
BTCUSDT,2015-10-21 00:00:00+00:00,0.96713256,0.8443
BTCUSDT,2015-10-22 00:00:00+00:00,0.99332361,0.8356
BTCUSDT,2015-10-23 00:00:00+00:00,1.00428416,0.8319
BTCUSDT,2015-10-24 00:00:00+00:00,1.02166516,0.8261
BTCUSDT,2015-10-25 00:00:00+00:00,1.02981363,0.8234
BTCUSDT,2015-10-26 00:00:00+00:00,1.03170839,0.8228
BTCUSDT,2015-10-27 00:00:00+00:00,1.06222316,0.8126
BTCUSDT,2015-10-28 00:00:00+00:00,1.09230955,0.8026
BTCUSDT,2015-10-29 00:00:00+00:00,1.12707436,0.791
BTCUSDT,2015-10-30 00:00:00+00:00,1.17145113,0.7762
BTCUSDT,2015-10-31 00:00:00+00:00,1.11900853,0.7937
BTCUSDT,2015-11-01 00:00:00+00:00,1.17301764,0.7757
BTCUSDT,2015-11-02 00:00:00+00:00,1.29040009,0.7365
BTCUSDT,2015-11-03 00:00:00+00:00,1.40849617,0.6972
BTCUSDT,2015-11-04 00:00:00+00:00,1.41400867,0.6953
BTCUSDT,2015-11-05 00:00:00+00:00,1.33554498,0.7215
BTCUSDT,2015-11-06 00:00:00+00:00,1.29585462,0.7347
BTCUSDT,2015-11-07 00:00:00+00:00,1.33922357,0.7203
BTCUSDT,2015-11-08 00:00:00+00:00,1.29084893,0.7364
BTCUSDT,2015-11-09 00:00:00+00:00,1.31634235,0.7279
BTCUSDT,2015-11-10 00:00:00+00:00,1.1732578,0.7756
BTCUSDT,2015-11-11 00:00:00+00:00,1.07637834,0.8079
BTCUSDT,2015-11-12 00:00:00+00:00,1.17484219,0.7751
BTCUSDT,2015-11-13 00:00:00+00:00,1.17320189,0.7756
BTCUSDT,2015-11-14 00:00:00+00:00,1.15846495,0.7805
BTCUSDT,2015-11-15 00:00:00+00:00,1.113692,0.7954
BTCUSDT,2015-11-16 00:00:00+00:00,1.15257372,0.7825
BTCUSDT,2015-11-17 00:00:00+00:00,1.16708912,0.7776
BTCUSDT,2015-11-18 00:00:00+00:00,1.16637111,0.7779
BTCUSDT,2015-11-19 00:00:00+00:00,1.13381269,0.7887
BTCUSDT,2015-11-20 00:00:00+00:00,1.11922908,0.7936
BTCUSDT,2015-11-21 00:00:00+00:00,1.13292142,0.789
BTCUSDT,2015-11-22 00:00:00+00:00,1.12503742,0.7917
BTCUSDT,2015-11-23 00:00:00+00:00,1.12274649,0.7924
BTCUSDT,2015-11-24 00:00:00+00:00,1.11232756,0.7959
BTCUSDT,2015-11-25 00:00:00+00:00,1.14323112,0.7856
BTCUSDT,2015-11-26 00:00:00+00:00,1.23571942,0.7548
BTCUSDT,2015-11-27 00:00:00+00:00,1.24471977,0.7518
BTCUSDT,2015-11-28 00:00:00+00:00,1.23492724,0.755
BTCUSDT,2015-11-29 00:00:00+00:00,1.28597204,0.738
BTCUSDT,2015-11-30 00:00:00+00:00,1.30285581,0.7324
BTCUSDT,2015-12-01 00:00:00+00:00,1.25175777,0.7494
BTCUSDT,2015-12-02 00:00:00+00:00,1.2400996,0.7533
BTCUSDT,2015-12-03 00:00:00+00:00,1.24663471,0.7511
BTCUSDT,2015-12-04 00:00:00+00:00,1.25296246,0.749
BTCUSDT,2015-12-05 00:00:00+00:00,1.34032565,0.7199
BTCUSDT,2015-12-06 00:00:00+00:00,1.35140208,0.7162
BTCUSDT,2015-12-07 00:00:00+00:00,1.35604281,0.7147
BTCUSDT,2015-12-08 00:00:00+00:00,1.41573376,0.6948
BTCUSDT,2015-12-09 00:00:00+00:00,1.4230962,0.6923
BTCUSDT,2015-12-10 00:00:00+00:00,1.4147374,0.6951
BTCUSDT,2015-12-11 00:00:00+00:00,1.53766856,0.6541
BTCUSDT,2015-12-12 00:00:00+00:00,1.47529212,0.6749
BTCUSDT,2015-12-13 00:00:00+00:00,1.46917519,0.6769
BTCUSDT,2015-12-14 00:00:00+00:00,1.49347951,0.6688
BTCUSDT,2015-12-15 00:00:00+00:00,1.5607304,0.6464
BTCUSDT,2015-12-16 00:00:00+00:00,1.52430436,0.6586
BTCUSDT,2015-12-17 00:00:00+00:00,1.52913908,0.657
BTCUSDT,2015-12-18 00:00:00+00:00,1.54887254,0.6504
BTCUSDT,2015-12-19 00:00:00+00:00,1.5407991,0.6531
BTCUSDT,2015-12-20 00:00:00+00:00,1.47646827,0.6745
BTCUSDT,2015-12-21 00:00:00+00:00,1.46115451,0.6796
BTCUSDT,2015-12-22 00:00:00+00:00,1.45244997,0.6825
BTCUSDT,2015-12-23 00:00:00+00:00,1.47498552,0.675
BTCUSDT,2015-12-24 00:00:00+00:00,1.51648924,0.6612
BTCUSDT,2015-12-25 00:00:00+00:00,1.51327284,0.6622
BTCUSDT,2015-12-26 00:00:00+00:00,1.39046843,0.7032
BTCUSDT,2015-12-27 00:00:00+00:00,1.40524438,0.6983
BTCUSDT,2015-12-28 00:00:00+00:00,1.39984175,0.7001
BTCUSDT,2015-12-29 00:00:00+00:00,1.43330598,0.6889
BTCUSDT,2015-12-30 00:00:00+00:00,1.41549314,0.6948
BTCUSDT,2015-12-31 00:00:00+00:00,1.42597532,0.6913
BTCUSDT,2016-01-01 00:00:00+00:00,1.44202141,0.686
BTCUSDT,2016-01-02 00:00:00+00:00,1.44085731,0.6864
BTCUSDT,2016-01-03 00:00:00+00:00,1.42578556,0.6914
BTCUSDT,2016-01-04 00:00:00+00:00,1.4358758,0.688
BTCUSDT,2016-01-05 00:00:00+00:00,1.43257229,0.6891
BTCUSDT,2016-01-06 00:00:00+00:00,1.42542709,0.6915
BTCUSDT,2016-01-07 00:00:00+00:00,1.51365061,0.6621
BTCUSDT,2016-01-08 00:00:00+00:00,1.49531085,0.6682
BTCUSDT,2016-01-09 00:00:00+00:00,1.48063286,0.6731
BTCUSDT,2016-01-10 00:00:00+00:00,1.47362064,0.6755
BTCUSDT,2016-01-11 00:00:00+00:00,1.4731839,0.6756
BTCUSDT,2016-01-12 00:00:00+00:00,1.44857001,0.6838
BTCUSDT,2016-01-13 00:00:00+00:00,1.41794151,0.694
BTCUSDT,2016-01-14 00:00:00+00:00,1.4098903,0.6967
BTCUSDT,2016-01-15 00:00:00+00:00,1.21085056,0.763
BTCUSDT,2016-01-16 00:00:00+00:00,1.2771992,0.7409
BTCUSDT,2016-01-17 00:00:00+00:00,1.25902054,0.747
BTCUSDT,2016-01-18 00:00:00+00:00,1.26741248,0.7442
BTCUSDT,2016-01-19 00:00:00+00:00,1.24584593,0.7514
BTCUSDT,2016-01-20 00:00:00+00:00,1.3822596,0.7059
BTCUSDT,2016-01-21 00:00:00+00:00,1.34524409,0.7183
BTCUSDT,2016-01-22 00:00:00+00:00,1.25973209,0.7468
BTCUSDT,2016-01-23 00:00:00+00:00,1.27705234,0.741
BTCUSDT,2016-01-24 00:00:00+00:00,1.33208711,0.7226
BTCUSDT,2016-01-25 00:00:00+00:00,1.29373682,0.7354
BTCUSDT,2016-01-26 00:00:00+00:00,1.29079002,0.7364
BTCUSDT,2016-01-27 00:00:00+00:00,1.3020216,0.7327
BTCUSDT,2016-01-28 00:00:00+00:00,1.25165178,0.7494
BTCUSDT,2016-01-29 00:00:00+00:00,1.2534027,0.7489
BTCUSDT,2016-01-30 00:00:00+00:00,1.24726247,0.7509
BTCUSDT,2016-01-31 00:00:00+00:00,1.21190019,0.7627
BTCUSDT,2016-02-01 00:00:00+00:00,1.23041296,0.7565
BTCUSDT,2016-02-02 00:00:00+00:00,1.236387,0.7545
BTCUSDT,2016-02-03 00:00:00+00:00,1.22129665,0.7596
BTCUSDT,2016-02-04 00:00:00+00:00,1.29128531,0.7362
BTCUSDT,2016-02-05 00:00:00+00:00,1.27387646,0.742
BTCUSDT,2016-02-06 00:00:00+00:00,1.24218056,0.7526
BTCUSDT,2016-02-07 00:00:00+00:00,1.24380766,0.7521
BTCUSDT,2016-02-08 00:00:00+00:00,1.23006764,0.7566
BTCUSDT,2016-02-09 00:00:00+00:00,1.23955252,0.7535
BTCUSDT,2016-02-10 00:00:00+00:00,1.25743769,0.7475
BTCUSDT,2016-02-11 00:00:00+00:00,1.25239109,0.7492
BTCUSDT,2016-02-12 00:00:00+00:00,1.26735993,0.7442
BTCUSDT,2016-02-13 00:00:00+00:00,1.29090383,0.7364
BTCUSDT,2016-02-14 00:00:00+00:00,1.34395157,0.7187
BTCUSDT,2016-02-15 00:00:00+00:00,1.32080872,0.7264
BTCUSDT,2016-02-16 00:00:00+00:00,1.34439265,0.7185
BTCUSDT,2016-02-17 00:00:00+00:00,1.36891644,0.7104
