symbol,date,score,score_bucket,f1_norm,f2_norm,f3_norm,f4_norm,f5_norm,f6_norm,f7_norm,f8_norm,outcome_7d,win,percentile_rank,pct_bucket
SOLUSDT,2023-07-31,4.6,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6576,-0.027495,0,50.6,top 50%
SOLUSDT,2023-08-01,4.8,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6791,0.008876,1,52.3,top 50%
SOLUSDT,2023-08-02,1.0,0–20,0.0523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053263,1,19.3,bottom 50%
SOLUSDT,2023-08-03,2.1,0–20,0.1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087339,1,27.7,bottom 50%
SOLUSDT,2023-08-04,1.7,0–20,0.0845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078497,1,24.1,bottom 50%
SOLUSDT,2023-08-05,2.0,0–20,0.1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1005,1,26.7,bottom 50%
SOLUSDT,2023-08-06,0.6,0–20,0.0286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045597,1,15.9,bottom 50%
SOLUSDT,2023-08-07,0.9,0–20,0.0431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089908,1,18.3,bottom 50%
SOLUSDT,2023-08-08,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013018,0,6.0,bottom 50%
SOLUSDT,2023-08-09,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.064259,0,6.0,bottom 50%
SOLUSDT,2023-08-10,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.117949,0,6.0,bottom 50%
SOLUSDT,2023-08-11,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.132099,0,6.0,bottom 50%
SOLUSDT,2023-08-12,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.121561,0,6.0,bottom 50%
SOLUSDT,2023-08-13,1.2,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1778,-0.101869,0,20.5,bottom 50%
SOLUSDT,2023-08-14,1.7,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2435,-0.156489,0,24.1,bottom 50%
SOLUSDT,2023-08-15,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.140189,0,6.0,bottom 50%
SOLUSDT,2023-08-16,2.5,0–20,0.1228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048586,0,31.9,bottom 50%
SOLUSDT,2023-08-17,10.5,0–20,0.2281,0.0434,0.0,0.0,0.0,0.0,0.7418,0.0105,-0.031181,0,95.6,top 10%
SOLUSDT,2023-08-18,5.9,0–20,0.2606,0.0459,0.0,0.0,0.0,0.0,0.0,0.0,-0.044188,0,62.1,top 50%
SOLUSDT,2023-08-19,4.8,0–20,0.1828,0.0,0.0,0.0,0.0,0.0,0.0,0.1581,-0.073066,0,52.3,top 50%
SOLUSDT,2023-08-20,4.1,0–20,0.1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0337,-0.045305,0,46.0,bottom 50%
SOLUSDT,2023-08-21,5.0,0–20,0.2484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030703,0,54.2,top 50%
SOLUSDT,2023-08-22,6.2,0–20,0.3081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06007,1,64.5,top 50%
SOLUSDT,2023-08-23,2.8,0–20,0.1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040027,0,34.6,bottom 50%
SOLUSDT,2023-08-24,4.1,0–20,0.2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06171,0,46.0,bottom 50%
SOLUSDT,2023-08-25,5.2,0–20,0.2598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052218,0,56.2,top 50%
SOLUSDT,2023-08-26,5.4,0–20,0.2697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03879,0,58.0,top 50%
SOLUSDT,2023-08-27,3.8,0–20,0.1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058118,0,43.5,bottom 50%
SOLUSDT,2023-08-28,4.3,0–20,0.2157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051451,0,48.1,bottom 50%
SOLUSDT,2023-08-29,0.9,0–20,0.0428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.069253,0,18.3,bottom 50%
SOLUSDT,2023-08-30,2.9,0–20,0.1441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05831,0,35.4,bottom 50%
SOLUSDT,2023-08-31,4.9,0–20,0.2443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007875,1,53.2,top 50%
SOLUSDT,2023-09-01,5.6,0–20,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014032,1,59.8,top 50%
SOLUSDT,2023-09-02,5.1,0–20,0.2535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002446,0,55.3,top 50%
SOLUSDT,2023-09-03,4.8,0–20,0.2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.067927,0,52.3,top 50%
SOLUSDT,2023-09-04,5.0,0–20,0.2483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.090272,0,54.2,top 50%
SOLUSDT,2023-09-05,2.5,0–20,0.1252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.115554,0,31.9,bottom 50%
SOLUSDT,2023-09-06,3.9,0–20,0.1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06203,0,44.3,bottom 50%
SOLUSDT,2023-09-07,3.1,0–20,0.1548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052899,0,37.0,bottom 50%
SOLUSDT,2023-09-08,3.8,0–20,0.1881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02195,0,43.5,bottom 50%
SOLUSDT,2023-09-09,4.1,0–20,0.2058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015721,0,46.0,bottom 50%
SOLUSDT,2023-09-10,12.2,0–20,0.3292,0.0663,0.0,0.0,0.0,0.0,0.6646,0.0,0.031936,1,97.3,top 10%
SOLUSDT,2023-09-11,11.9,0–20,0.3738,0.0824,0.0,0.0,0.0,0.0,0.4545,0.0,0.108127,1,97.0,top 10%
SOLUSDT,2023-09-12,6.8,0–20,0.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117478,1,68.0,top 50%
SOLUSDT,2023-09-13,5.0,0–20,0.2508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103349,1,54.2,top 50%
SOLUSDT,2023-09-14,3.5,0–20,0.1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034014,1,41.1,bottom 50%
SOLUSDT,2023-09-15,2.4,0–20,0.1194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014049,1,30.7,bottom 50%
SOLUSDT,2023-09-16,2.5,0–20,0.1232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017426,1,31.9,bottom 50%
SOLUSDT,2023-09-17,3.3,0–20,0.1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028817,1,38.9,bottom 50%
SOLUSDT,2023-09-18,0.5,0–20,0.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012876,0,14.9,bottom 50%
SOLUSDT,2023-09-19,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050554,0,6.0,bottom 50%
SOLUSDT,2023-09-20,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057864,0,6.0,bottom 50%
SOLUSDT,2023-09-21,1.1,0–20,0.0549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024567,1,19.7,bottom 50%
SOLUSDT,2023-09-22,1.2,0–20,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044372,1,20.5,bottom 50%
SOLUSDT,2023-09-23,1.2,0–20,0.0546,0.0,0.0,0.0,0.0,0.0,0.0,0.0199,0.098657,1,20.5,bottom 50%
SOLUSDT,2023-09-24,2.4,0–20,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.1331,0.230315,1,30.7,bottom 50%
SOLUSDT,2023-09-25,1.4,0–20,0.0653,0.0,0.0,0.0,0.0,0.0,0.0,0.0077,0.20447,1,22.1,bottom 50%
SOLUSDT,2023-09-26,2.7,0–20,0.1331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238098,1,33.6,bottom 50%
SOLUSDT,2023-09-27,2.2,0–20,0.1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209867,1,28.8,bottom 50%
SOLUSDT,2023-09-28,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137117,1,6.0,bottom 50%
SOLUSDT,2023-09-29,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153877,1,6.0,bottom 50%
SOLUSDT,2023-09-30,2.4,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349,0.088438,1,30.7,bottom 50%
SOLUSDT,2023-10-01,3.2,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4535,-0.024755,0,37.9,bottom 50%
SOLUSDT,2023-10-02,2.9,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4089,-0.053625,0,35.4,bottom 50%
SOLUSDT,2023-10-03,3.5,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4985,-0.061461,0,41.1,bottom 50%
SOLUSDT,2023-10-04,5.6,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.3533,0.4425,-0.049141,0,59.8,top 50%
SOLUSDT,2023-10-05,4.3,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616,-0.06142,0,48.1,bottom 50%
SOLUSDT,2023-10-06,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.067858,0,77.4,top 25%
SOLUSDT,2023-10-07,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.054776,0,77.4,top 25%
SOLUSDT,2023-10-08,6.8,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978,-0.056972,0,68.0,top 50%
SOLUSDT,2023-10-09,5.2,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7413,0.084299,1,56.2,top 50%
SOLUSDT,2023-10-10,4.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5731,0.083881,1,45.2,bottom 50%
SOLUSDT,2023-10-11,6.7,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9515,0.064738,1,67.5,top 50%
SOLUSDT,2023-10-12,7.0,0–20,0.0322,0.0,0.0,0.0,0.0,0.0,0.0,0.9056,0.17078,1,77.4,top 25%
SOLUSDT,2023-10-13,6.4,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098,0.238094,1,66.0,top 50%
SOLUSDT,2023-10-14,4.9,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048,0.335027,1,53.2,top 50%
SOLUSDT,2023-10-15,4.8,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6902,0.324544,1,52.3,top 50%
SOLUSDT,2023-10-16,6.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547,0.328067,1,62.8,top 50%
SOLUSDT,2023-10-17,4.5,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638,0.258447,1,49.7,bottom 50%
SOLUSDT,2023-10-18,3.5,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5047,0.385408,1,41.1,bottom 50%
SOLUSDT,2023-10-19,3.3,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4775,0.314283,1,38.9,bottom 50%
SOLUSDT,2023-10-20,1.1,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1518,0.17408,1,19.7,bottom 50%
SOLUSDT,2023-10-21,0.3,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0376,0.077148,1,13.5,bottom 50%
SOLUSDT,2023-10-22,1.1,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1524,0.130384,1,19.7,bottom 50%
SOLUSDT,2023-10-23,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097685,1,6.0,bottom 50%
SOLUSDT,2023-10-24,3.3,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4684,0.277531,1,38.9,bottom 50%
SOLUSDT,2023-10-25,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.277191,1,77.4,top 25%
SOLUSDT,2023-10-26,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.226757,1,77.4,top 25%
SOLUSDT,2023-10-27,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.245121,1,77.4,top 25%
SOLUSDT,2023-10-28,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.337825,1,77.4,top 25%
SOLUSDT,2023-10-29,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.256408,1,77.4,top 25%
SOLUSDT,2023-10-30,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.204971,1,77.4,top 25%
SOLUSDT,2023-10-31,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11872,1,77.4,top 25%
SOLUSDT,2023-11-01,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.041685,1,77.4,top 25%
SOLUSDT,2023-11-02,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.130256,1,77.4,top 25%
SOLUSDT,2023-11-03,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.433305,1,77.4,top 25%
SOLUSDT,2023-11-04,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.324845,1,77.4,top 25%
SOLUSDT,2023-11-05,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361688,1,77.4,top 25%
SOLUSDT,2023-11-06,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23211,1,77.4,top 25%
SOLUSDT,2023-11-07,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.318984,1,77.4,top 25%
SOLUSDT,2023-11-08,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.517355,1,77.4,top 25%
SOLUSDT,2023-11-09,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.273443,1,77.4,top 25%
SOLUSDT,2023-11-10,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.031285,1,77.4,top 25%
SOLUSDT,2023-11-11,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.042958,1,77.4,top 25%
SOLUSDT,2023-11-12,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.093305,1,77.4,top 25%
SOLUSDT,2023-11-13,10.7,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.5302,1.0,0.089136,1,95.8,top 10%
SOLUSDT,2023-11-14,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.085117,0,77.4,top 25%
SOLUSDT,2023-11-15,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.121247,0,77.4,top 25%
SOLUSDT,2023-11-16,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02198,0,77.4,top 25%
SOLUSDT,2023-11-17,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.026525,0,77.4,top 25%
SOLUSDT,2023-11-18,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005704,1,77.4,top 25%
SOLUSDT,2023-11-19,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.061095,0,77.4,top 25%
SOLUSDT,2023-11-20,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.025988,0,77.4,top 25%
SOLUSDT,2023-11-21,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.119112,1,77.4,top 25%
SOLUSDT,2023-11-22,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.028852,1,77.4,top 25%
SOLUSDT,2023-11-23,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.046683,1,77.4,top 25%
SOLUSDT,2023-11-24,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.051657,1,77.4,top 25%
SOLUSDT,2023-11-25,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.084735,1,77.4,top 25%
SOLUSDT,2023-11-26,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.093633,1,77.4,top 25%
SOLUSDT,2023-11-27,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.117353,1,77.4,top 25%
SOLUSDT,2023-11-28,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048123,1,77.4,top 25%
SOLUSDT,2023-11-29,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.044773,1,77.4,top 25%
SOLUSDT,2023-11-30,1.4,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1957,0.145104,1,22.1,bottom 50%
SOLUSDT,2023-12-01,1.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1424,0.254137,1,19.3,bottom 50%
SOLUSDT,2023-12-02,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131981,1,6.0,bottom 50%
SOLUSDT,2023-12-03,4.6,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6561,0.185056,1,50.6,top 50%
SOLUSDT,2023-12-04,1.5,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2203,0.143687,1,22.8,bottom 50%
SOLUSDT,2023-12-05,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123713,1,6.0,bottom 50%
SOLUSDT,2023-12-06,1.2,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1728,0.143205,1,20.5,bottom 50%
SOLUSDT,2023-12-07,3.4,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927,0.114722,1,39.9,bottom 50%
SOLUSDT,2023-12-08,3.2,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4603,-0.035111,0,37.9,bottom 50%
SOLUSDT,2023-12-09,0.1,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.016827,1,12.4,bottom 50%
SOLUSDT,2023-12-10,3.4,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4832,-0.049599,0,39.9,bottom 50%
SOLUSDT,2023-12-11,11.6,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.6532,1.0,0.05656,1,96.7,top 10%
SOLUSDT,2023-12-12,6.3,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8991,0.064912,1,65.4,top 50%
SOLUSDT,2023-12-13,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.161422,1,77.4,top 25%
SOLUSDT,2023-12-14,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.241132,1,77.4,top 25%
SOLUSDT,2023-12-15,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.354222,1,77.4,top 25%
SOLUSDT,2023-12-16,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.464395,1,77.4,top 25%
SOLUSDT,2023-12-17,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.584287,1,77.4,top 25%
SOLUSDT,2023-12-18,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.62947,1,77.4,top 25%
SOLUSDT,2023-12-19,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.543733,1,77.4,top 25%
SOLUSDT,2023-12-20,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.302132,1,77.4,top 25%
SOLUSDT,2023-12-21,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.087899,1,77.4,top 25%
SOLUSDT,2023-12-22,5.4,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775,0.084771,1,58.0,top 50%
SOLUSDT,2023-12-23,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.053434,0,77.4,top 25%
SOLUSDT,2023-12-24,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.097607,0,77.4,top 25%
SOLUSDT,2023-12-25,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.096064,0,77.4,top 25%
SOLUSDT,2023-12-26,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.053831,0,77.4,top 25%
SOLUSDT,2023-12-27,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.078762,0,77.4,top 25%
SOLUSDT,2023-12-28,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.029117,1,77.4,top 25%
SOLUSDT,2023-12-29,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.059568,0,77.4,top 25%
SOLUSDT,2023-12-30,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.078427,0,77.4,top 25%
SOLUSDT,2023-12-31,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.120481,0,77.4,top 25%
SOLUSDT,2024-01-01,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.107007,0,77.4,top 25%
SOLUSDT,2024-01-02,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.067554,0,77.4,top 25%
SOLUSDT,2024-01-03,9.2,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.3186,1.0,0.034876,1,93.0,top 10%
SOLUSDT,2024-01-04,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.049184,0,77.4,top 25%
SOLUSDT,2024-01-05,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.082596,0,77.4,top 25%
SOLUSDT,2024-01-06,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.019949,1,77.4,top 25%
SOLUSDT,2024-01-07,8.2,0–20,0.0591,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.054402,1,90.5,top 10%
SOLUSDT,2024-01-08,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.033748,0,77.4,top 25%
SOLUSDT,2024-01-09,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.017929,0,77.4,top 25%
SOLUSDT,2024-01-10,2.3,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0003,1,29.8,bottom 50%
SOLUSDT,2024-01-11,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056636,0,6.0,bottom 50%
SOLUSDT,2024-01-12,0.9,0–20,0.0458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018156,1,18.3,bottom 50%
SOLUSDT,2024-01-13,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033012,0,6.0,bottom 50%
SOLUSDT,2024-01-14,0.2,0–20,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034894,0,13.0,bottom 50%
SOLUSDT,2024-01-15,0.1,0–20,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.115011,0,12.4,bottom 50%
SOLUSDT,2024-01-16,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13677,0,6.0,bottom 50%
SOLUSDT,2024-01-17,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13062,0,6.0,bottom 50%
SOLUSDT,2024-01-18,0.4,0–20,0.0181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.078108,0,14.1,bottom 50%
SOLUSDT,2024-01-19,0.6,0–20,0.0324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010106,0,15.9,bottom 50%
SOLUSDT,2024-01-20,0.9,0–20,0.0465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017213,1,18.3,bottom 50%
SOLUSDT,2024-01-21,1.5,0–20,0.0772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056022,1,22.8,bottom 50%
SOLUSDT,2024-01-22,5.9,0–20,0.1943,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.214581,1,62.1,top 50%
SOLUSDT,2024-01-23,3.6,0–20,0.1797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204077,1,42.0,bottom 50%
SOLUSDT,2024-01-24,1.7,0–20,0.0827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093503,1,24.1,bottom 50%
SOLUSDT,2024-01-25,2.3,0–20,0.1151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126109,1,29.8,bottom 50%
SOLUSDT,2024-01-26,0.0,0–20,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08652,1,6.0,bottom 50%
SOLUSDT,2024-01-27,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039472,1,6.0,bottom 50%
SOLUSDT,2024-01-28,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004805,0,6.0,bottom 50%
SOLUSDT,2024-01-29,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059252,0,6.0,bottom 50%
SOLUSDT,2024-01-30,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04545,0,6.0,bottom 50%
SOLUSDT,2024-01-31,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040715,1,6.0,bottom 50%
SOLUSDT,2024-02-01,1.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1383,0.050476,1,19.3,bottom 50%
SOLUSDT,2024-02-02,0.1,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114,0.064643,1,12.4,bottom 50%
SOLUSDT,2024-02-03,2.7,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3805,0.114952,1,33.6,bottom 50%
SOLUSDT,2024-02-04,2.4,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3477,0.125877,1,30.7,bottom 50%
SOLUSDT,2024-02-05,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172102,1,6.0,bottom 50%
